,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/12/24,5中山8,晴,12,フェアウェルS(3勝クラス),16,5,9,364.4,16,12,中井裕二,56,ダ1200,良,1:11.5,1.2,10-9,33.5-36.8,37.2,478(-8),メズメライザー
1,2023/11/04,3京都1,曇,10,貴船S(3勝クラス),16,4,7,134.6,16,11,川又賢治,52,ダ1200,良,1:12.4,1.6,10-11,35.4-35.4,36.2,486(+10),パラシュラーマ
2,2023/08/26,3小倉5,晴,11,釜山S(3勝クラス),13,7,11,33.7,9,9,長岡禎仁,56,ダ1000,稍,0:57.4,0.4,10-10,32.8-35.2,34.5,476(-4),アッティーヴォ
3,2023/06/11,3阪神4,曇,10,安芸S(3勝クラス),16,7,13,104.8,13,11,荻野極,52,ダ1200,重,1:11.4,0.6,4-4,34.7-36.1,36.3,480(+12),ファーンヒル
4,2023/04/02,2阪神4,晴,12,陽春S(3勝クラス),16,1,2,81.0,13,13,荻野極,53,ダ1200,良,1:13.4,1.9,10-10,34.4-37.1,38.0,468(-6),サンライズアムール
5,2023/03/04,1阪神7,晴,10,なにわS(3勝クラス),16,8,16,33.4,10,10,荻野極,56,ダ1200,良,1:13.5,1.2,12-14,35.2-37.1,37.0,474(+8),ピアシック
6,2022/11/06,3福島2,晴,11,フルーツラインC(3勝クラス),13,4,4,8.7,4,中,松本大輝,55,ダ1150,良,,,12,31.2-36.9,,466(-4),ヤマトコウセイ
7,2022/08/27,4小倉5,晴,11,釜山S(3勝クラス),14,8,13,4.2,1,2,中井裕二,55,ダ1000,良,0:58.5,0.3,2-2,34.3-35.2,35.4,470(-2),ボンボンショコラ
8,2022/07/16,3小倉5,晴,10,糸島特別(2勝クラス),14,8,14,11.6,6,1,荻野極,55,ダ1000,重,0:57.8,-0.3,2-3,34.0-34.9,34.7,472(-8),(ムジック)
9,2022/05/28,3中京7,晴,12,4歳以上2勝クラス,16,8,16,6.7,3,7,中井裕二,55,ダ1200,稍,1:11.9,0.8,12-11,34.6-36.5,36.1,480(+10),アシタバ
