,式別,馬番,配当,人気
0,単勝,6,150,1
1,複勝,6,110,1
2,複勝,8,240,4
3,複勝,15,290,5
4,枠連,4-5,640,2
5,馬連,6-8,910,3
6,ワイド,6-8,390,3
7,ワイド,6-15,580,5
8,ワイド,8-15,2150,21
9,馬単,6→8,1070,4
10,3連複,6-8-15,4130,12
11,3連単,6→8→15,10400,27
