,式別,馬番,配当,人気
0,単勝,8,480,2
1,複勝,8,220,3
2,複勝,10,140,1
3,複勝,11,670,12
4,枠連,5-6,620,2
5,馬連,8-10,800,1
6,ワイド,8-10,420,3
7,ワイド,8-11,3520,45
8,ワイド,10-11,1590,19
9,馬単,8→10,1570,4
10,3連複,8-10-11,8760,29
11,3連単,8→10→11,33810,94
