,式別,馬番,配当,人気
0,単勝,15,510,3
1,複勝,15,240,4
2,複勝,4,3770,13
3,複勝,10,190,2
4,枠連,2-8,910,4
5,馬連,4-15,113810,67
6,ワイド,4-15,26070,69
7,ワイド,10-15,580,5
8,ワイド,4-10,14070,52
9,馬単,15→4,102840,102
10,3連複,4-10-15,102100,129
11,3連単,15→4→10,893370,847
