,式別,馬番,配当,人気
0,単勝,1,1100,5
1,複勝,1,330,5
2,複勝,2,440,7
3,複勝,5,170,2
4,枠連,1-2,10060,24
5,馬連,1-2,10220,31
6,ワイド,1-2,2790,31
7,ワイド,1-5,900,9
8,ワイド,2-5,1080,12
9,馬単,1→2,14650,54
10,3連複,1-2-5,8270,33
11,3連単,1→2→5,79740,259
