,式別,馬番,配当,人気
0,単勝,10,240,1
1,複勝,10,140,1
2,複勝,3,510,7
3,複勝,2,330,5
4,枠連,2-5,2650,11
5,馬連,3-10,3170,11
6,ワイド,3-10,920,11
7,ワイド,2-10,670,6
8,ワイド,2-3,3400,26
9,馬単,10→3,4740,19
10,3連複,2-3-10,9750,29
11,3連単,10→3→2,34970,97
