,式別,馬番,配当,人気
0,単勝,7,260,1
1,複勝,7,130,1
2,複勝,4,340,6
3,複勝,13,200,4
4,枠連,2-4,900,4
5,馬連,4-7,2160,9
6,ワイド,4-7,730,9
7,ワイド,7-13,370,2
8,ワイド,4-13,1430,16
9,馬単,7→4,3100,9
10,3連複,4-7-13,3290,9
11,3連単,7→4→13,15460,40
