,式別,馬番,配当,人気
0,単勝,6,890,3
1,複勝,6,280,4
2,複勝,1,630,9
3,複勝,7,180,2
4,枠連,1-4,6460,19
5,馬連,1-6,16310,43
6,ワイド,1-6,4550,46
7,ワイド,6-7,780,7
8,ワイド,1-7,1910,20
9,馬単,6→1,32300,92
10,3連複,1-6-7,17360,61
11,3連単,6→1→7,177760,593
