,式別,馬番,配当,人気
0,単勝,9,170,1
1,複勝,9,110,1
2,複勝,4,250,6
3,複勝,7,120,2
4,枠連,2-5,1220,4
5,馬連,4-9,1280,4
6,ワイド,4-9,540,6
7,ワイド,7-9,160,1
8,ワイド,4-7,760,10
9,馬単,9→4,1600,5
10,3連複,4-7-9,1280,4
11,3連単,9→4→7,5960,13
