,式別,馬番,配当,人気
0,単勝,6,220,1
1,複勝,6,140,2
2,複勝,5,190,3
3,複勝,8,190,4
4,枠連,3-3,750,3
5,馬連,5-6,730,2
6,ワイド,5-6,310,2
7,ワイド,6-8,340,3
8,ワイド,5-8,740,9
9,馬単,6→5,960,2
10,3連複,5-6-8,1260,4
11,3連単,6→5→8,4800,9
