,式別,馬番,配当,人気
0,単勝,12,1080,5
1,複勝,12,300,3
2,複勝,8,540,8
3,複勝,16,390,5
4,枠連,4-6,430,1
5,馬連,8-12,6640,25
6,ワイド,8-12,2090,25
7,ワイド,12-16,1300,11
8,ワイド,8-16,2770,32
9,馬単,12→8,13170,51
10,3連複,8-12-16,25910,90
11,3連単,12→8→16,155880,510
