,式別,馬番,配当,人気
0,単勝,12,580,3
1,複勝,12,190,3
2,複勝,10,260,4
3,複勝,1,170,2
4,枠連,5-6,1940,8
5,馬連,10-12,2510,9
6,ワイド,10-12,730,7
7,ワイド,1-12,460,3
8,ワイド,1-10,870,11
9,馬単,12→10,4430,15
10,3連複,1-10-12,3860,8
11,3連単,12→10→1,23640,70
