,式別,馬番,配当,人気
0,単勝,16,370,3
1,複勝,16,140,3
2,複勝,13,130,1
3,複勝,11,890,9
4,枠連,7-8,550,2
5,馬連,13-16,490,2
6,ワイド,13-16,260,2
7,ワイド,11-16,3360,30
8,ワイド,11-13,2470,21
9,馬単,16→13,950,3
10,3連複,11-13-16,9410,27
11,3連単,16→13→11,29310,81
