,式別,馬番,配当,人気
0,単勝,5,1410,6
1,複勝,5,320,5
2,複勝,9,140,1
3,複勝,6,2720,14
4,枠連,3-5,1520,7
5,馬連,5-9,1450,6
6,ワイド,5-9,610,6
7,ワイド,5-6,21540,83
8,ワイド,6-9,5000,40
9,馬単,5→9,3770,13
10,3連複,5-6-9,44740,98
11,3連単,5→9→6,150390,380
