,式別,馬番,配当,人気
0,単勝,9,460,3
1,複勝,9,170,3
2,複勝,6,250,5
3,複勝,2,140,2
4,枠連,6-7,360,2
5,馬連,6-9,2720,11
6,ワイド,6-9,760,11
7,ワイド,2-9,340,3
8,ワイド,2-6,600,9
9,馬単,9→6,4310,19
10,3連複,2-6-9,1830,8
11,3連単,9→6→2,14370,52
