,式別,馬番,配当,人気
0,単勝,1,790,4
1,複勝,1,250,4
2,複勝,12,360,7
3,複勝,5,190,2
4,枠連,1-8,2080,14
5,馬連,1-12,5170,21
6,ワイド,1-12,1560,21
7,ワイド,1-5,540,3
8,ワイド,5-12,1120,13
9,馬単,1→12,8640,38
10,3連複,1-5-12,6020,17
11,3連単,1→12→5,45790,147
