,0,1,2,3
202309030310,単勝,11,890,5
202309030310,複勝,11,240,6
202309030310,複勝,7,160,1
202309030310,枠連,6-8,740,2
202309030310,馬連,7-11,1700,7
202309030310,ワイド,7-11,570,4
202309030310,ワイド,11-12,590,5
202309030310,ワイド,7-12,570,3
202309030310,馬単,11→7,3970,19
202309030310,三連複,7-11-12,2630,6
202309030310,三連単,11→7→12,23090,80
