,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609020103,1,1,2,レッドレベンディス,牡3,57.0,武豊,0:1:12.5,,3,4.7,37.0,,栗東 庄野,448(+4)
202609020103,2,2,4,ウェルカムソング,牡3,57.0,岩田望,0:1:12.7,1.1/2,2,3.1,37.8,,栗東 河嶋,466(+2)
202609020103,3,6,12,ナムラロダン,牡3,57.0,吉村,0:1:13.2,3,1,2.3,38.3,,栗東 長谷川,478(+2)
202609020103,4,5,10,バンダムソレール,牡3,57.0,原,0:1:13.4,1.1/2,6,17.5,36.9,,栗東 小栗,468(+6)
202609020103,5,1,1,バロニアル,牡3,57.0,藤懸,0:1:13.7,1.3/4,10,162.3,38.4,,栗東 柴田,508(-2)
202609020103,6,4,8,スラッシュ,牡3,57.0,菱田,0:1:13.7,アタマ,16,510.4,37.3,,栗東 安達,472(-6)
202609020103,7,5,9,ハクサンテドリガワ,牝3,55.0,団野,0:1:13.7,ハナ,4,9.6,38.6,,栗東 小崎,432(-4)
202609020103,8,7,14,マクローリン,牡3,57.0,鮫島良,0:1:13.8,クビ,8,85.3,36.9,,栗東 加藤公,474(-4)
202609020103,9,8,16,テセラグラディウス,牝3,55.0,北村友,0:1:13.9,3/4,7,54.8,39.3,,栗東 高橋一,444(+11)
202609020103,10,6,11,ジュンクロノシップ,牡3,57.0,高倉,0:1:14.1,1,11,171.0,37.4,,栗東 浜田,514(+2)
202609020103,11,3,6,シンゼンイセ,牡3,57.0,太宰,0:1:14.2,1/2,12,294.7,37.1,,栗東 荒川,450(+2)
202609020103,12,2,3,スズランクイーン,牝3,55.0,城戸,0:1:14.2,クビ,15,468.3,37.5,,栗東 谷,444(+2)
202609020103,13,3,5,ジェイパック,牝3,55.0,角田和,0:1:14.3,クビ,9,92.1,38.2,,栗東 宮本,436(-2)
202609020103,14,4,7,スーパーカルメン,牝3,52.0,▲森田,0:1:14.3,ハナ,13,398.7,38.8,,栗東 大橋,390(0)
202609020103,15,7,13,マロ,牡3,57.0,松山,0:1:14.6,1.1/2,5,14.0,39.0,,栗東 藤野,514(+4)
202609020103,16,8,15,ゼンノボニータ,牡3,57.0,国分優,0:1:16.0,9,14,438.0,38.8,,栗東 秋山,508(-8)
