,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609010906,1,3,5,ケブランリ,牡3,57.0,丸山,0:1:23.8,,8,20.2,36.4,,美浦 加藤士,492(-8)
202609010906,2,6,11,ヒルノプーリア,牝3,55.0,秋山稔,0:1:23.9,クビ,1,2.1,36.9,,栗東 北出,502(+4)
202609010906,3,4,8,ハグレジョー,牡3,57.0,菱田,0:1:23.9,クビ,6,13.4,36.0,,栗東 岡田,496(+6)
202609010906,4,8,15,スターオブロンドン,牡3,57.0,坂井,0:1:24.6,4,5,11.1,36.5,,栗東 矢作,476(-2)
202609010906,5,4,7,オプティモ,牡3,57.0,松山,0:1:24.7,クビ,7,18.1,36.9,,栗東 緒方,484(-2)
202609010906,6,6,12,エブリデイ,牡3,57.0,藤懸,0:1:25.0,1.3/4,9,50.2,36.3,,栗東 北出,508(0)
202609010906,7,8,16,カフジクロミエ,牝3,55.0,幸,0:1:25.0,ハナ,4,11.0,36.7,,栗東 中竹,458(-2)
202609010906,8,7,13,ジョアン,牝3,55.0,吉田隼,0:1:25.2,1.1/4,10,82.4,36.8,,栗東 中村,456(+2)
202609010906,9,5,10,ハンザキ,牝3,55.0,丹内,0:1:25.5,1.3/4,12,133.8,38.0,,栗東 高橋忠,448(+2)
202609010906,10,1,2,ブロンテス,牡3,57.0,古川吉,0:1:25.6,1/2,2,5.1,36.6,,栗東 大根田,482(+14)
202609010906,11,3,6,メイショウリュウシ,牡3,57.0,角田和,0:1:25.8,1.1/4,14,156.9,36.8,,栗東 角田,440(-10)
202609010906,12,5,9,ベネサルート,牡3,57.0,北村友,0:1:26.9,7,3,6.1,38.6,,栗東 渡辺,518(+12)
202609010906,13,1,1,エシェックオロワ,牡3,57.0,田口,0:1:27.0,3/4,11,129.1,38.4,,栗東 千田,478(+6)
202609010906,14,7,14,エレガントファラオ,牝3,52.0,▲川端,0:1:27.2,1,16,393.0,39.2,,栗東 佐藤悠,430(-4)
202609010906,15,2,4,ベルフラム,牝3,55.0,横山和,0:1:27.4,1,13,145.5,38.7,,栗東 高橋一,418(0)
202609010906,16,2,3,ジャレッド,牡3,57.0,酒井,0:1:28.2,5,15,220.2,40.8,,栗東 秋山,474(-10)
