,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609020605,1,4,8,リサシテーション,牡3,57.0,菱田,0:1:23.8,,8,21.8,35.6,,栗東 岡田,464(-2)
202609020605,2,8,16,ポッドリプル,牡3,57.0,荻野極,0:1:24.0,1,4,6.0,36.3,,栗東 辻野,464(-2)
202609020605,3,7,14,テーオーパーセル,牡3,57.0,藤懸,0:1:24.0,ハナ,2,4.5,37.1,,栗東 宮,450(-12)
202609020605,4,3,6,ブロンテス,牡3,57.0,古川吉,0:1:24.1,1/2,5,9.9,36.7,,栗東 大根田,476(-6)
202609020605,5,2,4,ダンシングドール,牝3,52.0,▲森田,0:1:24.2,1/2,6,11.5,36.1,,栗東 牧田,454(+2)
202609020605,6,8,15,アンティミスト,牡3,57.0,津村,0:1:24.2,クビ,11,45.8,36.3,,美浦 鈴木伸,510(-10)
202609020605,7,5,9,ワイドグンサ,牡3,57.0,西村淳,0:1:24.3,クビ,7,15.6,35.8,,栗東 庄野,446(-8)
202609020605,8,4,7,ゴールデンバランス,牡3,57.0,松山,0:1:24.4,1/2,1,4.1,37.3,,栗東 杉山晴,520(0)
202609020605,9,6,11,スターオブロンドン,牡3,57.0,坂井,0:1:24.6,1,3,5.5,37.0,,栗東 矢作,476(0)
202609020605,10,2,3,ハードシングス,牡3,57.0,岩田望,0:1:24.7,1/2,10,37.8,36.6,,栗東 小崎,464(+2)
202609020605,11,7,13,ラエトゥス,牝3,55.0,鮫島駿,0:1:25.1,2,15,164.8,36.8,,美浦 斎藤誠,454(-14)
202609020605,12,1,2,カフジクロミエ,牝3,53.0,△柴田裕,0:1:25.1,ハナ,12,49.8,37.3,,栗東 中竹,460(+2)
202609020605,13,5,10,アンプイットアップ,牡3,57.0,団野,0:1:25.1,ハナ,14,87.8,37.7,,美浦 岩戸,494(+4)
202609020605,14,1,1,ラッキーバック,牡3,57.0,吉村,0:1:25.3,1.1/4,9,27.1,38.2,,栗東 西村,508(-4)
202609020605,15,3,5,エスカレイト,牝3,55.0,高杉,0:1:25.4,1/2,13,62.0,37.6,,栗東 小栗,446(-2)
202609020605,16,6,12,タマモヒロイン,牝3,55.0,田口,0:1:25.7,2,16,180.5,38.5,,栗東 緒方,446(+1)
