,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609010506,1,6,7,メイショウバルク,牡3,57.0,幸,0:1:11.7,,4,6.7,37.0,,栗東 安達,494(0)
202609010506,2,3,3,プルメリアリノ,牝3,55.0,坂井,0:1:11.7,アタマ,6,8.1,37.2,,栗東 小栗,438(+4)
202609010506,3,5,6,マメタンク,牡3,57.0,松若,0:1:12.2,3,2,6.1,37.7,,栗東 東田,446(-2)
202609010506,4,8,11,モンサンゴールデン,牡3,57.0,池添,0:1:12.3,クビ,5,7.9,37.1,,栗東 中竹,474(+4)
202609010506,5,4,4,ランスオブキング,牡3,57.0,松山,0:1:12.3,ハナ,1,3.2,37.8,,栗東 本田,468(-6)
202609010506,6,8,12,ロードヴィゴラス,牡3,57.0,高杉,0:1:12.7,2,11,74.4,37.3,,栗東 四位,442(+10)
202609010506,7,2,2,アンプイットアップ,牡3,57.0,富田,0:1:12.9,1.1/4,9,50.9,38.2,,美浦 岩戸,490(-8)
202609010506,8,7,9,エスカレイト,牝3,55.0,西村淳,0:1:13.0,1/2,8,13.1,37.6,,栗東 小栗,448(+4)
202609010506,9,6,8,パドゼフィール,牝3,52.0,▲田山,0:1:14.1,7,10,53.8,39.1,,栗東 新谷,464(-10)
202609010506,10,5,5,ジャンシ,牡3,57.0,吉村,0:1:14.5,2.1/2,12,84.7,39.4,,栗東 森秀,468(0)
202609010506,11,7,10,イダテンシャチョウ,牡3,57.0,川田,0:1:14.6,3/4,3,6.2,40.0,,栗東 森秀,488(+2)
202609010506,12,1,1,エムフォー,牡3,57.0,鮫島駿,0:1:17.1,大,7,12.2,41.2,,栗東 石坂,460(-6)
