,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609020609,1,8,14,ジュウリョクピエロ,牝3,55.0,今村,0:1:59.1,,7,18.9,35.2,,栗東 寺島,466(-4)
202609020609,2,6,9,ピカキウイ,牝3,55.0,西村淳,0:1:59.5,2.1/2,9,24.7,35.9,,栗東 杉山晴,498(0)
202609020609,3,1,1,レダアトミカ,牝3,55.0,津村,0:1:59.7,1.1/4,8,24.1,35.9,,美浦 上原佑,484(-2)
202609020609,4,5,8,カラペルソナ,牝3,55.0,戸崎圭,0:1:59.8,クビ,4,6.9,35.8,,栗東 斉藤崇,440(-2)
202609020609,5,6,10,エクリュ,牝3,55.0,岩田望,0:1:59.9,1,13,83.5,36.1,,栗東 井上,438(+2)
202609020609,6,3,4,バースデイフライト,牝3,55.0,田口,0:2:00.2,2,10,39.1,36.4,,栗東 新谷,448(-4)
202609020609,7,7,12,アドマイヤシュラ,牝3,55.0,坂井,0:2:00.3,クビ,3,6.0,36.6,,栗東 友道,428(-6)
202609020609,8,5,7,ウィズクィーン,牝3,55.0,武豊,0:2:00.4,1/2,12,65.5,36.1,,栗東 上村,430(-2)
202609020609,9,4,5,ダーリングハースト,牝3,55.0,ルメー,0:2:00.4,ハナ,1,3.6,36.8,,美浦 宮田,474(-4)
202609020609,10,8,13,ソルパッサーレ,牝3,55.0,浜中,0:2:00.5,1/2,2,4.1,37.0,,栗東 四位,456(0)
202609020609,11,7,11,フルールドール,牝3,55.0,松山,0:2:01.1,3.1/2,11,48.4,37.7,,栗東 藤原,488(+4)
202609020609,12,3,3,ニシノサリーナ,牝3,55.0,池添,0:2:01.2,1/2,6,12.8,37.9,,栗東 橋口,442(-6)
202609020609,13,4,6,フォーチュンライド,牝3,55.0,川田,0:2:01.9,4,5,7.9,38.5,,栗東 福永,476(-4)
202609020609,14,2,2,メイプルハッピー,牝3,55.0,幸,0:2:02.3,2,14,107.7,38.8,,栗東 北出,466(-10)
