,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609010112,1,7,13,サトミノエンジェル,牡4,57.0,横山武,0:1:53.6,,2.0,3.6,37.7,,美浦 鈴木伸,522(-4)
202609010112,2,6,11,コスモコンフェルマ,牡4,57.0,団野,0:1:53.7,クビ,10.0,48.8,38.0,,美浦 鈴木慎,472(-16)
202609010112,3,7,12,レッドボブ,牡4,57.0,坂井,0:1:53.8,3/4,3.0,4.6,37.9,,栗東 田中克,520(-2)
202609010112,4,6,10,ドゥラエテルノ,牡4,57.0,武豊,0:1:53.8,クビ,1.0,2.7,37.4,,栗東 武幸,476(-2)
202609010112,5,2,2,グレイルクエスト,牡4,57.0,鮫島駿,0:1:54.0,1,4.0,7.7,38.4,,栗東 小栗,494(+2)
202609010112,6,1,1,シンリミテス,牡7,58.0,幸,0:1:54.4,2.1/2,12.0,121.2,37.5,,栗東 大根田,514(+6)
202609010112,7,8,15,ウインアルドーレ,牡5,58.0,松山,0:1:54.5,アタマ,7.0,25.4,38.4,,栗東 西園翔,504(-10)
202609010112,8,5,8,ホウオウベルクソン,牡5,58.0,ハマー,0:1:54.5,ハナ,6.0,15.7,37.8,,美浦 大竹,542(-8)
202609010112,9,3,5,ヒデノレインボー,牡7,58.0,田口,0:1:54.5,クビ,11.0,79.6,38.6,,栗東 梅田,514(+4)
202609010112,10,5,9,ヤウガウ,セ9,58.0,酒井,0:1:54.7,3/4,13.0,312.1,38.5,,美浦 金成,488(-10)
202609010112,11,4,6,シャンバラ,牡7,58.0,岩田望,0:1:54.8,3/4,9.0,40.3,38.7,,栗東 橋口,524(-2)
202609010112,12,2,3,グレイスザクラウン,セ4,57.0,佐々木,0:1:55.2,2.1/2,8.0,27.2,38.5,,美浦 上原博,514(-4)
202609010112,13,8,14,ミカエルパシャ,牡5,58.0,北村友,0:1:57.0,大,5.0,14.6,40.9,,栗東 橋口,482(-4)
202609010112,取消,3,4,アラナコア,牡5,58.0,菱田,,,,,,,栗東 田中克,
202609010112,除外,4,7,パーサヴィアランス,牡7,58.0,池添,,,,,,,栗東 西村,466(-4)
