,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609020106,1,4,4,メランコリニスタ,牝3,55.0,岩田望,0:1:20.5,,3,5.9,35.6,,栗東 吉村,450(0)
202609020106,2,3,3,ファムマルキーズ,牝3,55.0,吉村,0:1:20.5,クビ,2,5.1,35.1,,栗東 大久保,448(+2)
202609020106,3,2,2,グロリアスマーチ,牡3,57.0,松山,0:1:20.6,1/2,1,2.6,35.6,,栗東 須貝,496(-4)
202609020106,4,7,9,トモジャプレジール,牡3,57.0,幸,0:1:20.7,クビ,10,42.9,34.5,,栗東 大根田,442(0)
202609020106,5,6,6,ミトノリン,牝3,55.0,北村友,0:1:20.8,1/2,8,35.2,35.2,,栗東 前川,472(-2)
202609020106,6,7,8,コスモレッド,牝3,55.0,原,0:1:20.8,アタマ,7,25.8,34.8,,栗東 北出,438(-10)
202609020106,7,5,5,ケイアイクウガ,牡3,57.0,藤懸,0:1:20.9,1/2,4,6.1,34.5,,栗東 小林,510(+2)
202609020106,8,8,11,ナオミライトニング,牝3,55.0,菱田,0:1:21.0,3/4,9,35.4,35.0,,栗東 矢作,442(-4)
202609020106,9,8,10,ジャスティンルマン,牡3,57.0,団野,0:1:21.6,3.1/2,5,7.4,36.4,,栗東 杉山晴,536(0)
202609020106,10,1,1,エシェックオロワ,牡3,57.0,高倉,0:1:21.9,2,11,226.8,36.4,,栗東 千田,478(0)
202609020106,11,6,7,ミスターバッドガイ,牡3,57.0,角田和,0:1:22.8,5,6,11.6,37.3,,栗東 中尾,496(-6)
