,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609020409,1,5,6,エコロレーヴ,牡3,57.0,団野,0:1:22.5,,4,9.9,35.8,,栗東 森秀,504(-6)
202609020409,2,3,3,ビービークローサー,牡3,57.0,坂井,0:1:22.6,1,7,14.6,34.7,,栗東 野中,464(+6)
202609020409,3,2,2,マジッククッキー,牡3,57.0,川田,0:1:22.8,1.1/2,1,2.7,35.2,,美浦 加藤士,500(-6)
202609020409,4,6,7,エブリーポッシブル,牝3,55.0,岩田望,0:1:23.0,1,9,18.4,36.0,,栗東 新谷,446(0)
202609020409,5,7,10,ハグレジョー,牡3,57.0,鮫島駿,0:1:23.3,1.3/4,8,17.4,35.8,,栗東 岡田,498(+2)
202609020409,6,5,5,レッドスティンガー,牡3,57.0,ルメー,0:1:23.3,クビ,3,9.9,36.0,,美浦 矢嶋,454(-4)
202609020409,7,4,4,テーオーグレーザー,牡3,57.0,高杉,0:1:23.3,ハナ,5,10.9,36.2,,栗東 藤岡健,494(-14)
202609020409,8,8,11,メイショウカクウチ,牡3,57.0,菱田,0:1:23.5,3/4,2,4.3,35.8,,栗東 飯田,474(0)
202609020409,9,1,1,ジャックナダル,牡3,57.0,西村淳,0:1:23.5,アタマ,12,41.9,35.6,,美浦 伊坂,518(-4)
202609020409,10,7,9,ローズカリス,牝3,55.0,田口,0:1:23.9,2.1/2,11,27.3,36.0,,栗東 大橋,422(-6)
202609020409,11,6,8,ルクスレイモンド,牡3,57.0,武豊,0:1:24.1,1.1/4,10,27.1,36.9,,美浦 上原佑,488(+2)
202609020409,12,8,12,サマーゲール,牡3,57.0,松山,0:1:25.8,10,6,11.3,38.3,,美浦 加藤士,524(-4)
