,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4
0,,,イーサンアイ,牡6,58.0,鮫島良,河嶋,,栗東,2019100326,01099,キズナ,ビバエルフ,コロナドズクエスト Coronado's Quest(米)
1,,,エルディアブロ,牡7,55.0,▲田山,佐々木,,栗東,2018104512,01220,キングカメハメハ,アプリコットフィズ,ジャングルポケット
2,,,クルミナーレ,牡4,58.0,荻野極,池江,,栗東,2021105503,01160,ブラックタイド,クロウキャニオン,フレンチデピュティ French Deputy(米)
3,,,サクソンジェンヌ,牝4,55.0,☆吉村,高橋忠,,栗東,2021106993,01216,Saxon Warrior (安平町),ナイトドライヴ Night Drive(愛),Dark Angel
4,,,デルアヴァー,牡3,56.0,武豊,松永幹,,栗東,2022110054,00666,Frankel,アムールブリエ,Smart Strike (加)
5,,,パンデアスカル,牡5,58.0,小沢,小椋,,栗東,2020103369,01185,モーリス,コルコバード,ステイゴールド
6,,,プレイリードリーム,牡9,58.0,和田竜,安達,,栗東,2016102767,01018,ドリームジャーニー,ザリーン,メイショウオウドウ
7,,,マトラコーニッシュ,牝3,54.0,団野,池添,,栗東,2022102500,01180,サートゥルナーリア,エアマスカット,ジャングルポケット
