,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610011106,1,4,8,ニホンピロロジャー,牡3,57.0,国分恭,0:2:01.8,,1,2.6,36.2,,栗東 緒方,432(-8)
202610011106,2,7,13,ヒロイックヴァース,牡3,54.0,▲石田,0:2:02.0,1.1/4,5,12.1,36.7,,美浦 浅利,480(-4)
202610011106,3,7,14,ギオンバヤシ,牡3,54.0,▲小林美,0:2:02.2,1,7,24.4,36.8,,栗東 鈴木孝,434(+2)
202610011106,4,4,7,ミエノストロング,牡3,57.0,丹内,0:2:02.3,1/2,2,3.7,36.8,,美浦 上原佑,472(-4)
202610011106,5,8,16,トリニタリオ,牡3,57.0,菊沢,0:2:02.4,1,6,12.4,36.1,,美浦 勢司,426(+2)
202610011106,6,8,15,レッドレグルス,牡3,54.0,▲和田陽,0:2:02.5,1/2,8,29.9,36.6,,栗東 杉山晴,470(-6)
202610011106,7,3,6,ウインマニフィーク,牡3,57.0,武藤,0:2:02.7,1.1/4,3,5.3,37.2,,美浦 鈴木慎,462(0)
202610011106,8,2,3,クーレスト,牡3,57.0,秋山稔,0:2:02.7,ハナ,16,283.9,36.7,,栗東 大根田,464(-2)
202610011106,9,3,5,メイショウプレマ,牝3,52.0,▲森田,0:2:03.2,3,11,72.5,37.1,,栗東 石橋,474(-2)
202610011106,10,1,2,ティブロン,牡3,57.0,横山琉,0:2:03.5,2,12,154.1,37.3,,美浦 矢嶋,534(-6)
202610011106,11,5,9,アート,牡3,57.0,松若,0:2:04.0,3,9,37.6,38.6,,栗東 杉山晴,442(0)
202610011106,12,6,11,ビーストウォーズ,牡3,54.0,▲舟山,0:2:04.1,クビ,15,283.4,38.9,,美浦 松山,458(+4)
202610011106,13,2,4,カフジマリボー,牡3,55.0,△柴田裕,0:2:04.2,1/2,10,71.3,37.5,,栗東 中竹,460(-6)
202610011106,14,1,1,ミスティックレイン,牡3,57.0,小沢,0:2:04.4,1,4,10.0,38.5,,栗東 宮本,480(0)
202610011106,15,5,10,シャインヴィーラ,牡3,57.0,丸山,0:2:04.7,2,13,175.9,38.5,,栗東 本田,472(-6)
202610011106,16,6,12,ロイヤルタイム,牡3,57.0,黛,0:2:05.5,5,14,246.8,40.0,,美浦 和田郎,428(-2)
