,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010812,1,8,12,マーウォルス,牡4,54.0,▲田山,0:1:46.4,,1,3.7,38.3,11-11-10-8,栗東 茶木,474(+6)
202610010812,2,7,10,ショウナンタハティ,牡4,57.0,浜中,0:1:46.5,1/2,3,5.6,38.6,10-10-7-4,美浦 中舘,506(0)
202610010812,3,6,8,スマートクラビ,牡4,57.0,丹内,0:1:46.7,1.1/4,7,10.4,38.3,9-9-12-11,栗東 中村,500(+10)
202610010812,4,4,5,ウィズマスタング,牡4,57.0,国分恭,0:1:46.9,1.1/2,4,7.4,39.3,7-7-5-4,栗東 西園翔,452(+4)
202610010812,5,3,3,ビスケットマリー,牝4,52.0,▲石神道,0:1:47.2,1.3/4,10,65.1,39.0,7-7-10-8,美浦 和田雄,426(+2)
202610010812,6,7,11,アイファーファイト,牡7,58.0,的場,0:1:47.2,クビ,13,178.1,38.4,11-13-13-12,美浦 的場,450(+2)
202610010812,7,8,13,レイザリオ,牡4,57.0,斎藤,0:1:47.8,3.1/2,5,7.7,40.5,2-3-2-3,栗東 橋口,478(0)
202610010812,8,5,7,サンライズシア,牡5,55.0,▲舟山,0:1:47.9,クビ,2,4.6,40.6,2-2-2-2,栗東 石坂,506(-2)
202610010812,9,5,6,トクシージェネラル,牡5,55.0,▲石田,0:1:48.1,1.1/4,8,19.4,40.9,1-1-1-1,美浦 辻,528(-4)
202610010812,10,2,2,インターアーバン,牡4,57.0,富田,0:1:48.1,クビ,9,26.0,40.5,5-4-5-6,栗東 野中,536(+6)
202610010812,11,4,4,ピエナクレスコ,牡5,54.0,★河原田,0:1:48.4,1.1/2,12,86.7,40.5,4-4-7-10,栗東 谷,470(-2)
202610010812,12,6,9,アスタールテニウム,牡5,56.0,△柴田裕,0:1:48.9,3,11,73.8,41.6,6-6-2-6,栗東 中竹,522(+4)
202610010812,13,1,1,オロパタジン,牡4,54.0,▲小林美,0:1:50.5,10,6,10.1,42.6,13-11-7-12,美浦 相沢,468(+2)
