,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010605,1,8,10,アンジュドジョワ,牝3,55.0,小沢,0:2:02.7,,1.0,2.4,35.6,,栗東 福永,446(0)
202610010605,2,7,8,ハナコトバ,牝3,53.0,◇今村,0:2:02.8,1/2,3.0,6.9,35.5,,栗東 寺島,456(0)
202610010605,3,8,9,エイシンウィスパー,牝3,55.0,松若,0:2:03.9,7,2.0,3.7,36.6,,栗東 今野,484(0)
202610010605,4,4,4,オモイヲノセテ,牝3,55.0,横山琉,0:2:04.1,1.1/4,8.0,36.1,36.4,,栗東 高橋忠,470(0)
202610010605,5,1,1,カフジマリボー,牡3,57.0,古川吉,0:2:04.2,1/2,9.0,39.6,36.7,,栗東 中竹,466(0)
202610010605,6,3,3,マテンロウプリンス,牡3,57.0,斎藤,0:2:04.2,ハナ,6.0,12.3,37.3,,栗東 坂口,444(0)
202610010605,7,2,2,ラルス,牡3,54.0,▲大久保,0:2:04.5,2,5.0,10.1,38.0,,栗東 吉田,444(0)
202610010605,8,5,5,レットフィールマン,牝3,55.0,角田和,0:2:05.2,4,4.0,7.3,38.1,,栗東 角田,476(0)
202610010605,9,7,7,メイショウハクレイ,牡3,57.0,丸山,0:2:12.2,大,7.0,15.4,44.3,,栗東 本田,492(0)
202610010605,取消,6,6,マーゴットショット,牡3,57.0,松本,,,,,,,栗東 小林,
