,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010909,1,3,3,アンジュプロミス,牝3,55.0,古川奈,0:1:08.1,,2,6.6,34.8,,栗東 矢作,444(-4)
202610010909,2,8,10,デルマリシリ,牝3,55.0,藤岡佑,0:1:08.1,クビ,1,1.7,34.5,,栗東 田中克,458(-2)
202610010909,3,4,4,ガラベイヤ,牝3,55.0,丸山,0:1:08.3,1.1/4,5,9.1,34.6,,美浦 加藤士,430(+2)
202610010909,4,7,7,ネネキリマル,牡3,57.0,国分恭,0:1:08.3,クビ,3,7.1,34.2,,栗東 河嶋,474(0)
202610010909,5,7,8,フレンドモナコ,牡3,57.0,秋山稔,0:1:08.6,1.1/2,9,121.5,34.7,,美浦 南田,422(-4)
202610010909,6,8,9,オンザマーチ,牝3,55.0,富田,0:1:08.7,3/4,8,42.4,34.9,,栗東 今野,440(-6)
202610010909,7,6,6,シェーロドラート,牝3,55.0,菊沢,0:1:08.8,1/2,4,8.5,35.4,,美浦 加藤士,470(0)
202610010909,8,5,5,トモジャプレジール,牡3,57.0,古川吉,0:1:08.9,1/2,7,39.7,34.8,,栗東 大根田,438(0)
202610010909,9,2,2,ベルフラム,牝3,55.0,小崎,0:1:08.9,ハナ,10,132.8,35.0,,栗東 高橋一,418(0)
202610010909,10,1,1,アグネスクレスト,牡3,57.0,浜中,0:1:08.9,クビ,6,10.8,35.3,,美浦 和田勇,496(-6)
