,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010811,1,4,7,ジョーメッドヴィン,牡5,57.0,松若,0:1:08.4,,4,11.2,34.1,6-5,栗東 清水久,520(0)
202610010811,2,7,13,アスクワンタイム,牡5,57.0,西塚,0:1:08.6,1.1/2,5,11.7,33.5,18-16,栗東 梅田,458(-2)
202610010811,3,1,1,プルパレイ,セ7,59.0,田山,0:1:08.7,クビ,17,63.6,34.2,9-9,栗東 須貝,496(+2)
202610010811,4,3,6,レッドアヴァンティ,牡7,57.0,亀田,0:1:08.7,アタマ,15,53.0,34.0,12-12,美浦 尾関,512(+18)
202610010811,5,7,15,マイネルレノン,牡7,57.0,吉田隼,0:1:08.8,1,16,54.4,34.7,4-2,栗東 宮,482(0)
202610010811,6,8,18,ナムラクララ,牝4,55.0,浜中,0:1:08.8,ハナ,1,3.7,34.5,6-5,栗東 長谷川,484(-2)
202610010811,7,3,5,メイクアスナッチ,牝6,55.0,舟山,0:1:08.9,1/2,11,29.9,34.2,12-12,美浦 武市,458(-4)
202610010811,8,8,17,タマモブラックタイ,牡6,58.0,酒井,0:1:09.0,1/2,9,19.1,34.4,9-8,栗東 角田,532(+18)
202610010811,9,5,9,カンティーユ,牡8,57.0,丹内,0:1:09.0,アタマ,6,15.5,35.2,1-1,美浦 嘉藤,498(-4)
202610010811,10,7,14,クファシル,牡6,57.0,小沢,0:1:09.0,クビ,13,35.3,34.5,9-9,栗東 池添,500(+4)
202610010811,11,4,8,マイネルジェロディ,牡8,57.0,野中,0:1:09.0,ハナ,14,41.0,34.8,5-5,栗東 西園正,492(+4)
202610010811,12,5,10,サウザンサニー,牡6,57.0,黛,0:1:09.0,アタマ,8,18.9,34.3,12-12,美浦 岩戸,522(+6)
202610010811,13,8,16,ショウナンハクラク,牡7,57.0,角田和,0:1:09.1,クビ,12,33.2,34.1,16-16,栗東 松下,478(-2)
202610010811,14,2,4,レッドヒルシューズ,牝6,55.0,富田,0:1:09.3,1.1/2,10,26.4,35.3,2-4,栗東 武英,456(0)
202610010811,15,2,3,ユキノファラオ,牡8,57.0,菊沢,0:1:09.7,2.1/2,18,187.2,34.7,16-16,美浦 小野,500(+18)
202610010811,16,6,11,カルロヴェローチェ,セ6,58.0,丸山,0:1:09.9,1.1/4,2,4.3,35.9,2-2,栗東 須貝,502(0)
202610010811,17,1,2,デイトナモード,牡6,57.0,斎藤,0:1:09.9,アタマ,3,7.3,35.6,6-9,栗東 千田,548(+4)
202610010811,18,6,12,ダンツエラン,牝4,55.0,松本,0:1:10.4,3,7,16.0,35.6,15-15,栗東 本田,494(+4)
