,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610011206,1,8,16,エクリュ,牝3,55.0,松若,0:1:49.8,,1,1.9,36.8,,栗東 井上,436(0)
202610011206,2,1,1,ミエノクラウン,牡3,57.0,西塚,0:1:49.9,3/4,10,37.1,37.0,,栗東 高橋亮,492(-6)
202610011206,3,1,2,エンヴェロップ,牝3,55.0,鮫島駿,0:1:50.1,3/4,3,6.8,37.2,,栗東 佐藤悠,460(+8)
202610011206,4,5,10,ワンダーシャッフル,牡3,53.0,★河原田,0:1:50.1,クビ,16,254.5,36.4,,栗東 渡辺,476(0)
202610011206,5,8,15,ソニックブーム,牝3,52.0,▲和田陽,0:1:50.4,2,7,33.4,36.9,,栗東 杉山晴,454(-4)
202610011206,6,3,5,コワンニシタガウ,牡3,57.0,小沢,0:1:50.6,1.1/4,5,17.7,37.4,,栗東 庄野,472(0)
202610011206,7,6,11,オックスアイ,牡3,57.0,丹内,0:1:50.7,1/2,2,3.5,38.2,,栗東 清水久,508(-2)
202610011206,8,7,14,アルケミラモリス,牝3,55.0,菊沢,0:1:50.8,3/4,6,31.9,38.6,,美浦 粕谷,466(0)
202610011206,9,6,12,マイネルディザイア,牡3,57.0,斎藤,0:1:50.8,クビ,4,13.7,38.5,,栗東 西園正,436(0)
202610011206,10,5,9,カタカムナ,牝3,55.0,国分恭,0:1:50.9,クビ,14,202.7,37.3,,美浦 蛯名利,430(-10)
202610011206,11,2,3,ウインマデイラ,牡3,54.0,▲石神道,0:1:51.0,3/4,9,37.1,37.6,,栗東 吉田,464(0)
202610011206,12,2,4,ロスニーニョス,牡3,57.0,古川吉,0:1:51.1,1/2,8,35.9,37.7,,栗東 大根田,476(+14)
202610011206,13,4,8,ベストバラディア,牝3,52.0,▲橋木,0:1:51.1,クビ,13,144.7,38.0,,栗東 西園正,406(0)
202610011206,14,4,7,ライヴモヒート,牡3,57.0,中井,0:1:51.4,1.3/4,11,88.6,38.2,,栗東 坂口,478(0)
202610011206,15,7,13,キングスメッセージ,牡3,54.0,▲田山,0:1:52.3,5,15,228.5,39.6,,美浦 尾関,474(0)
202610011206,中止,3,6,エクセレンプライム,牝3,55.0,富田,,,12,105.7,,,栗東 武英,472(+12)
