,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010210,1,1,1,アイウィル,牡5,58.0,丹内,0:1:45.8,,5,8.5,36.6,,美浦 高木,516(0)
202610010210,2,2,4,ギマール,牡5,58.0,国分恭,0:1:45.8,クビ,8,16.4,36.3,,栗東 岡田,458(+2)
202610010210,3,2,3,パフ,牡5,58.0,西塚,0:1:45.9,クビ,3,6.6,36.9,,栗東 橋口,484(+8)
202610010210,4,4,8,ライフゲート,セ4,57.0,菊沢,0:1:46.0,1/2,6,10.8,36.6,,美浦 伊藤圭,516(+2)
202610010210,5,4,7,マテンロウブレイブ,牡4,57.0,太宰,0:1:46.0,ハナ,1,3.4,36.0,,栗東 高橋亮,490(+6)
202610010210,6,8,16,タイセイマンボ,牡6,58.0,斎藤,0:1:46.5,3,4,7.5,37.6,,栗東 高野,562(-4)
202610010210,7,6,11,プレイテシア,牝7,56.0,松本,0:1:46.7,1,14,239.5,37.0,,栗東 羽月,442(0)
202610010210,8,3,5,ワンダーカモン,牡5,58.0,川又,0:1:46.7,クビ,10,67.2,37.1,,栗東 吉村,480(+6)
202610010210,9,7,14,ストリンジェンド,牡6,58.0,亀田,0:1:46.9,3/4,11,94.6,37.0,,栗東 加藤公,484(+4)
202610010210,10,3,6,ロイガヴェーグル,牡6,58.0,小沢,0:1:46.9,クビ,9,34.4,37.5,,栗東 浜田,450(-2)
202610010210,11,8,15,キングロコマイカイ,牡7,58.0,中井,0:1:46.9,ハナ,16,276.9,37.3,,栗東 畑端,502(-6)
202610010210,12,1,2,クリノラピダス,牡4,57.0,秋山稔,0:1:47.0,1/2,15,242.1,37.0,,栗東 谷,470(+24)
202610010210,13,5,10,グランキングオー,牡4,57.0,永島,0:1:47.3,1.1/2,7,14.8,38.2,,栗東 高橋康,456(-2)
202610010210,14,6,12,アベベ,牡5,58.0,丸山,0:1:47.5,1.1/2,13,218.2,37.2,,美浦 根本,488(+4)
202610010210,15,5,9,マナエトレ,牡4,57.0,松若,0:1:47.6,1/2,2,3.8,38.3,,栗東 清水久,480(+2)
202610010210,16,7,13,アースイオス,牡5,58.0,小林凌,0:1:49.1,9,12,147.5,38.8,,美浦 小西,548(+10)
