,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010609,1,8,15,クリエープキー,牝3,55.0,富田,0:1:09.2,,10,21.8,34.7,,美浦 牧,448(+2)
202610010609,2,3,4,ネネキリマル,牡3,57.0,国分恭,0:1:09.6,2.1/2,3,5.7,34.6,,栗東 河嶋,474(-6)
202610010609,3,6,10,ドルチェミスト,牝3,55.0,鮫島駿,0:1:09.9,1.3/4,6,16.4,34.6,,栗東 小栗,444(0)
202610010609,4,1,1,フィオラーノ,牡3,57.0,松本,0:1:10.0,1/2,8,19.3,35.1,,栗東 吉田,452(+14)
202610010609,4,2,3,カイショー,牝3,55.0,斎藤,0:1:10.0,同着,1,3.4,35.3,,栗東 長谷川,450(-2)
202610010609,6,5,8,ハネマン,牝3,55.0,嶋田,0:1:10.2,1.1/2,15,208.6,34.7,,美浦 伊坂,418(-4)
202610010609,7,3,5,ジャスパールビー,牝3,55.0,田山,0:1:10.3,1/2,11,73.0,34.8,,栗東 森秀,434(-8)
202610010609,8,4,6,ワタシイノッテマス,牡3,57.0,丸野勝,0:1:10.3,クビ,14,201.9,34.3,,地方 角田輝,442(-15)
202610010609,9,8,14,ポペット,牝3,55.0,古川吉,0:1:10.4,クビ,2,5.5,34.6,,栗東 高橋康,424(+6)
202610010609,10,2,2,ミトノリン,牝3,55.0,丹内,0:1:10.5,3/4,4,6.5,35.7,,栗東 前川,474(+2)
202610010609,11,4,7,ラスベガスサイン,牝3,55.0,小林美,0:1:10.8,2,7,16.7,36.6,,栗東 長谷川,408(0)
202610010609,12,7,12,エンヴィーミー,牝3,55.0,石神道,0:1:11.0,1.1/4,12,86.4,35.6,,栗東 森秀,450(-10)
202610010609,13,7,13,ジュジュドール,牝3,55.0,横山琉,0:1:11.4,2.1/2,13,125.7,36.6,,栗東 西園翔,442(-4)
202610010609,14,5,9,トップアタック,牡3,57.0,松若,0:1:12.1,4,5,7.0,37.8,,栗東 小椋,460(-2)
202610010609,15,6,11,クワイエットアイ,牡3,57.0,柴田裕,0:1:12.2,クビ,9,19.5,38.0,,栗東 中竹,466(+10)
