,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010702,1,1,1,サマーゲール,牡3,57.0,キング,0:1:25.3,,1,3.1,36.7,,美浦 加藤士,528(0)
202605010702,2,3,6,タカスタカスタカス,牡3,57.0,三浦,0:1:25.6,2,2,3.6,37.2,,栗東 藤原,510(+6)
202605010702,3,6,12,リフレックス,牡3,54.0,▲上里,0:1:26.1,3,4,9.6,37.3,,美浦 金成,472(+4)
202605010702,4,1,2,ゲームカレンダー,牡3,57.0,丸田,0:1:26.2,クビ,5,10.2,37.2,,美浦 小笠,458(0)
202605010702,5,7,13,ランニングビーチ,牡3,57.0,木幡巧,0:1:26.4,1.1/4,8,23.0,37.6,,美浦 牧,474(+2)
202605010702,6,8,16,エスシーレイジュ,牝3,55.0,大野,0:1:26.4,アタマ,16,262.7,37.0,,美浦 松山,456(0)
202605010702,7,2,3,チームユートピア,牝3,55.0,原,0:1:26.6,1.1/4,9,28.0,37.7,,美浦 中舘,460(-2)
202605010702,8,5,9,ハニーオーケストラ,牝3,55.0,横山和,0:1:26.6,ハナ,10,32.6,37.0,,美浦 稲垣,432(-10)
202605010702,9,4,7,シュピラー,牡3,57.0,菅原明,0:1:26.8,3/4,12,45.2,38.3,,美浦 高木,472(+14)
202605010702,10,4,8,ヴェネチアンキング,牡3,57.0,田辺,0:1:26.8,アタマ,13,58.5,37.5,,美浦 伊藤圭,518(-2)
202605010702,11,8,15,ジャスフォール,牡3,57.0,津村,0:1:27.0,1.1/4,6,14.7,38.0,,美浦 上原佑,494(+2)
202605010702,12,7,14,マカイゾウ,牝3,52.0,▲佐藤,0:1:27.2,1.1/4,11,38.5,38.0,,美浦 竹内,472(-2)
202605010702,13,6,11,ベアハンドキャッチ,牡3,57.0,西村淳,0:1:27.2,ハナ,15,65.2,38.6,,美浦 池上,490(-6)
202605010702,14,3,5,ヒナノムサシ,牡3,57.0,柴田善,0:1:27.4,1.1/4,14,58.9,39.1,,美浦 本間,532(+10)
202605010702,15,5,10,アンプイットアップ,牡3,57.0,荻野極,0:1:27.5,1/2,7,17.8,38.5,,美浦 岩戸,498(-2)
202605010702,16,2,4,ゴーゴーリチャード,牡3,57.0,石川,0:1:28.4,5,3,8.2,39.6,,栗東 庄野,502(+6)
