,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605020301,1,7,14,ミヤエスケープ,牝3,55.0,横山武,0:1:24.7,,1,2.3,37.4,4-5,美浦 伊藤圭,490(+8)
202605020301,2,1,1,ミエスタ,牝3,55.0,ルメー,0:1:25.1,2.1/2,2,2.7,38.4,1-1,美浦 加藤征,484(0)
202605020301,3,5,10,コウユーニポポニコ,牝3,52.0,▲石田,0:1:25.2,クビ,8,44.4,37.9,4-5,美浦 竹内,454(0)
202605020301,4,6,12,リワードシュテルン,牝3,55.0,横山典,0:1:25.6,2.1/2,5,15.3,37.1,14-14,美浦 村田,480(-8)
202605020301,5,8,15,ホウオウロレンシア,牝3,55.0,高杉,0:1:25.6,クビ,10,52.8,37.9,9-9,美浦 高木,438(0)
202605020301,6,7,13,タマモチョコチップ,牝3,55.0,原,0:1:25.6,ハナ,4,10.7,37.6,12-11,美浦 菊沢,446(-10)
202605020301,7,4,7,ハニーアンバー,牝3,55.0,横山和,0:1:26.0,2.1/2,11,80.3,37.2,16-16,美浦 小野,476(-8)
202605020301,8,3,5,ロジザボード,牝3,55.0,岩田康,0:1:26.4,2.1/2,6,17.4,38.9,7-7,美浦 古賀慎,490(+2)
202605020301,9,5,9,ホワイトオパール,牝3,55.0,黛,0:1:26.5,1/2,16,383.0,37.9,14-14,美浦 尾関,414(+4)
202605020301,10,3,6,ジェイエルグリーン,牝3,53.0,△長浜,0:1:26.6,1/2,7,31.3,39.5,4-3,美浦 平岩,454(+6)
202605020301,11,2,3,アンジュブルー,牝3,55.0,木幡巧,0:1:26.6,クビ,9,46.7,39.6,2-3,美浦 稲垣,464(+8)
202605020301,12,8,16,リナクィーンアスク,牝3,55.0,西塚,0:1:26.7,1/2,13,239.6,39.1,7-7,美浦 田島,404(-6)
202605020301,13,6,11,トルマリンテソーロ,牝3,55.0,野中,0:1:26.7,アタマ,12,223.2,38.5,13-13,美浦 秋本,478(-6)
202605020301,14,2,4,ワンダーバリエンス,牝3,55.0,柴田大,0:1:26.8,1/2,15,288.3,39.0,9-9,美浦 畠山,458(-6)
202605020301,15,4,8,プレシャスフェザー,牝3,55.0,石橋脩,0:1:26.8,ハナ,14,248.5,38.8,11-11,美浦 牧,444(+4)
202605020301,16,1,2,マーマレードスカイ,牝3,55.0,松岡,0:1:27.1,1.1/2,3,8.2,40.2,2-2,美浦 堀内,412(+4)
