,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605020812,1,4,8,ラファル,牡4,58.0,ルメー,0:1:24.3,,1,3.9,,,栗東 田中克,530(+2)
202605020812,2,6,11,サトノガレオン,セ6,58.0,レーン,0:1:24.6,1.3/4,6,13.8,,,美浦 堀,518(+2)
202605020812,3,6,12,スニーカースキル,牝4,56.0,松山,0:1:24.8,1.1/4,7,13.9,,,栗東 杉山晴,502(+4)
202605020812,4,5,10,アスクアイルビゼア,牡5,58.0,坂井,0:1:25.0,1.1/4,4,6.0,,,栗東 矢作,458(-4)
202605020812,5,8,15,アジアミッション,牡5,58.0,横山和,0:1:25.0,クビ,15,138.9,,,栗東 緒方,504(-16)
202605020812,6,3,6,エイブラムス,牡5,58.0,原,0:1:25.1,クビ,14,137.0,,,美浦 鈴木慎,478(0)
202605020812,7,2,4,コブラ,牡7,58.0,横山典,0:1:25.1,クビ,12,91.4,,,美浦 菊沢,488(-2)
202605020812,8,1,1,パルデンス,牡8,58.0,江田照,0:1:25.2,3/4,16,207.0,,,美浦 森一,506(-6)
202605020812,9,3,5,フウセツ,牡4,58.0,大野,0:1:25.3,クビ,8,17.3,,,美浦 鈴木慎,496(0)
202605020812,10,5,9,ワークソング,牡5,58.0,ディー,0:1:25.4,クビ,11,57.8,,,栗東 牧浦,482(+6)
202605020812,11,2,3,コーラルクラウン,牡4,58.0,川田,0:1:25.4,クビ,2,4.7,,,栗東 福永,484(0)
202605020812,12,1,2,トゥロン,牝4,56.0,戸崎圭,0:1:25.5,クビ,9,21.1,,,栗東 井上,528(+18)
202605020812,13,7,13,メイケイレイン,牡4,58.0,池添,0:1:25.7,1.1/2,3,5.1,,,栗東 中竹,452(0)
202605020812,14,8,16,テリフィックプラン,セ5,58.0,岩田望,0:1:25.8,1/2,5,9.5,,,美浦 萩原,494(+2)
202605020812,15,4,7,ジャスリー,牡6,58.0,菅原明,0:1:25.9,クビ,13,117.6,,,美浦 田島,522(+2)
202605020812,16,7,14,ポッドソル,牡4,58.0,丹内,0:1:26.4,3,10,56.7,,,美浦 手塚徳,438(-4)
