,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030307,1,2,3,ロケットパンチ,セ3,57.0,武藤,0:1:37.2,,6,10.6,36.7,,美浦 武藤,458(+14)
202605030307,2,4,7,イントゥザウインド,牡3,57.0,ゴンサ,0:1:37.3,1/2,7,14.7,35.9,,美浦 尾関,426(0)
202605030307,3,6,11,キタノドンカルロ,牡3,57.0,柴田大,0:1:37.9,3.1/2,4,7.2,37.1,,美浦 粕谷,434(-4)
202605030307,4,4,8,サングラント,牡3,57.0,ディー,0:1:38.1,1.1/4,2,6.9,37.0,,美浦 金成,468(+8)
202605030307,5,5,9,ツインドライヴ,牡3,54.0,▲石田,0:1:38.3,1.1/2,5,8.4,37.4,,美浦 新開,518(+2)
202605030307,6,2,4,ハデステソーロ,牡3,57.0,木幡巧,0:1:38.4,3/4,3,7.2,38.1,,美浦 武市,490(-10)
202605030307,7,5,10,ハニージョー,牡3,57.0,レーン,0:1:38.8,2,1,2.3,38.0,,美浦 矢嶋,510(0)
202605030307,8,3,6,セイクリッドシチー,牡3,57.0,江田照,0:1:39.2,2.1/2,9,44.2,38.0,,美浦 田中剛,488(+10)
202605030307,9,1,1,ブリリアンス,牡3,57.0,石橋脩,0:1:39.2,ハナ,11,103.2,38.3,,美浦 大和田,446(+8)
202605030307,10,7,14,ヤマタケボニータ,牡3,57.0,野中,0:1:39.6,2.1/2,14,203.0,38.2,,美浦 萱野,474(+4)
202605030307,11,8,16,ブライトラン,牡3,57.0,菊沢,0:1:39.6,クビ,10,64.5,38.2,,美浦 尾形,498(+4)
202605030307,12,6,12,オーパパ,牡3,54.0,▲佐藤,0:1:39.8,1,8,20.1,38.5,,美浦 斎藤誠,482(-2)
202605030307,13,8,15,ハピナスター,牡3,57.0,小林脩,0:1:39.8,クビ,16,290.2,38.4,,美浦 伊藤伸,494(-6)
202605030307,14,1,2,ジェイエルサーベイ,牡3,57.0,原,0:1:39.8,ハナ,12,170.2,39.5,,美浦 鈴木慎,510(-10)
202605030307,15,3,5,エイシンジザイテン,牡3,57.0,北村宏,0:1:41.6,大,13,184.4,40.9,,美浦 田中剛,506(+6)
202605030307,16,7,13,オンザギャラクシー,牡3,57.0,杉原,0:1:41.7,1/2,15,269.8,39.6,,美浦 大和田,514(-12)
