,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605021007,1,5,9,マイネルアウルム,牡4,58.0,木幡巧,0:2:24.2,,4,11.1,34.1,,美浦 伊藤伸,448(0)
202605021007,2,4,8,ポルトフェリス,牝5,56.0,戸崎圭,0:2:24.3,1/2,5,11.9,34.8,,美浦 栗田,494(+6)
202605021007,3,8,16,サラコスティ,牡4,58.0,レーン,0:2:24.4,1/2,1,2.3,34.1,,栗東 池添,472(-2)
202605021007,4,4,7,サンセットビュー,牝5,56.0,ディー,0:2:24.4,ハナ,3,6.9,34.1,,栗東 新谷,474(+8)
202605021007,5,8,15,ストレートブラック,牝4,56.0,松岡,0:2:24.5,1/2,6,18.2,34.6,,美浦 奥平,436(-4)
202605021007,6,8,17,ガンバルマン,牡4,58.0,原,0:2:24.6,3/4,2,5.4,34.2,,美浦 萱野,482(+4)
202605021007,7,7,14,ニヴルヘイム,牡4,58.0,津村,0:2:24.6,アタマ,8,22.5,34.7,,美浦 矢嶋,456(+2)
202605021007,8,6,12,イリュストル,牡4,58.0,佐々木,0:2:24.7,1/2,12,40.9,35.0,,美浦 大竹,496(-2)
202605021007,9,5,10,ウィンスタンリー,牡4,58.0,北村宏,0:2:24.9,1,7,22.0,35.3,,美浦 黒岩,482(+2)
202605021007,10,7,13,キロノヴァ,牡4,58.0,大野,0:2:25.0,1/2,13,54.9,34.9,,美浦 大竹,434(-2)
202605021007,11,1,1,ムーンストラック,牝4,56.0,三浦,0:2:25.2,1.1/4,9,23.1,35.4,,美浦 武市,464(+8)
202605021007,12,1,2,ポッポノフェスタ,牡4,58.0,西村太,0:2:25.8,3.1/2,11,38.1,35.7,,美浦 堀内,454(0)
202605021007,13,3,5,ライヴスプーン,牝4,56.0,小林脩,0:2:26.2,2.1/2,15,302.1,35.7,,美浦 尾形,422(+8)
202605021007,14,2,4,ジェロニモス,牡5,58.0,岩田望,0:2:26.4,1.1/4,10,29.9,37.2,,栗東 中村,492(-2)
202605021007,15,2,3,ラファミリア,牡5,58.0,菅原明,0:2:26.4,クビ,14,64.5,37.2,,栗東 前川,510(+6)
202605021007,16,3,6,ヘルツアス,牝5,56.0,柴田大,0:2:26.7,1.1/2,17,407.8,37.0,,栗東 森田,418(0)
202605021007,17,6,11,ウーバーストロング,牡4,58.0,木幡育,0:2:26.8,1/2,16,373.5,37.9,,美浦 杉浦,460(+8)
