,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605020201,1,3,6,ケイツープラ,牝3,55.0,原,0:1:26.0,,3.0,6.8,36.8,2-2,美浦 蛯名利,482(0)
202605020201,2,8,15,ハンナパール,牝3,55.0,吉田豊,0:1:26.5,3,5.0,8.5,36.3,13-13,美浦 小野,440(+8)
202605020201,3,5,9,オテンバプリンセス,牝3,55.0,松山,0:1:26.6,アタマ,2.0,3.9,37.0,6-8,美浦 加藤士,488(0)
202605020201,4,8,16,カーボフリオ,牝3,52.0,▲佐藤,0:1:26.7,3/4,8.0,19.9,37.0,9-10,美浦 高木,446(0)
202605020201,5,4,7,ベルオーシャン,牝3,55.0,横山和,0:1:27.2,3,1.0,3.6,37.8,6-4,美浦 柄崎,420(+14)
202605020201,6,1,2,ルージュリヴィエラ,牝3,55.0,ディー,0:1:27.2,クビ,4.0,7.4,37.8,4-4,美浦 嘉藤,400(-8)
202605020201,7,2,3,バーヴァンシー,牝3,55.0,荻野極,0:1:27.3,3/4,12.0,82.5,37.6,11-10,美浦 村田,482(+2)
202605020201,8,4,8,グランマズドリーム,牝3,55.0,石橋脩,0:1:27.4,クビ,9.0,24.1,38.3,2-2,美浦 田中勝,450(+4)
202605020201,9,1,1,ハクサンミレイ,牝3,55.0,大野,0:1:27.4,アタマ,7.0,13.9,37.5,11-12,美浦 松山,460(-10)
202605020201,10,3,5,マリノレーヴェ,牝3,55.0,佐々木,0:1:27.8,2.1/2,10.0,33.6,38.7,1-1,美浦 鈴木慎,488(+6)
202605020201,11,7,14,ティアップシャイン,牝3,55.0,江田照,0:1:28.2,2.1/2,11.0,36.3,38.8,6-4,美浦 奥平,442(-12)
202605020201,12,5,10,ラヴィプランドール,牝3,55.0,小林脩,0:1:28.3,1/2,6.0,12.8,38.7,9-8,美浦 浅利,398(-6)
202605020201,13,2,4,マクシーン,牝3,55.0,長岡,0:1:28.6,1.3/4,13.0,130.4,39.2,4-4,美浦 平岩,458(+2)
202605020201,14,7,13,キタノトゥシャイン,牝3,55.0,木幡初,0:1:28.7,1,15.0,363.0,37.6,15-15,美浦 粕谷,474(-2)
202605020201,15,6,11,レイナデルアイレ,牝3,55.0,津村,0:1:28.8,1/2,14.0,164.0,37.9,13-14,美浦 矢嶋,434(0)
202605020201,取消,6,12,ワイルドミュール,牝3,55.0,三浦,,,,,,,美浦 鹿戸,
