,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010507,1,5,10,トラスコンガーデン,牝3,55.0,田辺,0:1:21.9,,12,175.2,,,美浦 竹内,446(-4)
202605010507,2,8,16,グロリアスマーチ,牡3,57.0,佐々木,0:1:21.9,クビ,5,13.7,,,栗東 須貝,500(-2)
202605010507,3,2,4,グリオンヴール,牡3,57.0,ルメー,0:1:21.9,ハナ,1,2.3,,,美浦 宮田,482(+14)
202605010507,4,6,11,シュペルリング,牡3,57.0,津村,0:1:22.0,クビ,6,17.8,,,美浦 嘉藤,444(+16)
202605010507,5,2,3,タイセイアストロ,牡3,57.0,荻野極,0:1:22.0,クビ,2,3.6,,,美浦 森一,456(0)
202605010507,6,7,13,ランプローグ,牝3,55.0,吉田豊,0:1:22.2,1.1/4,9,93.0,,,美浦 矢野,408(+2)
202605010507,7,1,1,ニシノセイドウ,牡3,57.0,池添,0:1:22.2,アタマ,8,44.2,,,美浦 伊藤大,452(+6)
202605010507,8,4,7,ベレーバスク,牝3,55.0,武豊,0:1:22.2,クビ,4,10.1,,,美浦 清水英,454(-2)
202605010507,9,3,6,ルージュブリッツ,牝3,55.0,キング,0:1:22.3,3/4,7,18.9,,,美浦 古賀,438(-4)
202605010507,10,6,12,ミスバレンシア,牝3,53.0,◇永島,0:1:22.5,3/4,13,183.9,,,美浦 武井,488(+16)
202605010507,11,4,8,ディヴァインスカイ,牡3,57.0,石川,0:1:22.5,ハナ,10,93.8,,,美浦 田島,490(+12)
202605010507,12,8,15,リネンタイリン,牡3,57.0,柴田大,0:1:22.6,1,14,319.8,,,美浦 南田,464(-10)
202605010507,13,7,14,ラテラルパーム,牡3,57.0,北村友,0:1:22.6,ハナ,11,95.4,,,美浦 栗田,470(+6)
202605010507,14,3,5,シャオママル,牡3,57.0,横山武,0:1:22.7,クビ,3,5.1,,,美浦 加藤士,440(+8)
202605010507,15,5,9,フォトンゲイザー,牡3,57.0,木幡巧,0:1:22.7,クビ,15,382.2,,,美浦 牧,438(+8)
202605010507,16,1,2,フローラルツッキー,牝3,52.0,▲上里,0:1:23.6,5,16,623.9,,,美浦 伊坂,428(+2)
