,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605020902,1,1,1,ヌクレオチド,牡3,57.0,横山典,0:1:24.6,,3,5.4,37.0,,美浦 粕谷,480(-4)
202605020902,2,7,14,ウインビギニング,牡3,57.0,レーン,0:1:25.5,5,1,1.7,37.2,,美浦 上原博,506(+4)
202605020902,3,8,16,プリプリプリン,牝3,52.0,▲佐藤,0:1:25.5,クビ,2,4.2,37.2,,美浦 伊藤圭,486(+10)
202605020902,4,3,6,バターショコラ,牝3,55.0,荻野極,0:1:26.1,3.1/2,5,23.9,37.3,,美浦 戸田,458(+4)
202605020902,5,7,13,セイクリッドシチー,牡3,57.0,江田照,0:1:26.4,2,11,157.0,37.6,,美浦 田中剛,478(0)
202605020902,6,2,4,レオスキーム,牡3,57.0,松岡,0:1:26.5,クビ,16,307.0,37.8,,美浦 萱野,464(0)
202605020902,7,6,11,クアラトレンガヌ,牡3,56.0,☆長浜,0:1:26.5,クビ,10,155.4,38.4,,美浦 小笠,458(+16)
202605020902,8,1,2,インスウィング,セ3,57.0,原,0:1:26.6,クビ,9,139.5,38.8,,美浦 青木,494(+3)
202605020902,8,5,9,クラージュスター,牡3,57.0,石橋脩,0:1:26.6,同着,14,271.2,37.9,,美浦 勢司,478(0)
202605020902,10,2,3,マッシブショット,セ3,57.0,木幡育,0:1:27.0,2.1/2,8,139.5,38.7,,美浦 武藤,454(-6)
202605020902,11,4,7,ヤマカンドリーミン,牡3,57.0,横山武,0:1:27.3,2,6,34.4,39.3,,美浦 和田勇,438(-8)
202605020902,12,6,12,トーセンシーギリヤ,牡3,57.0,原田和,0:1:27.4,3/4,15,280.5,38.9,,美浦 蛯名利,460(-10)
202605020902,13,8,15,フライデイゼーン,牡3,57.0,木幡巧,0:1:27.7,1.1/2,13,173.5,39.2,,美浦 岩戸,476(+8)
202605020902,14,5,10,リバーブレーション,牡3,57.0,柴田大,0:1:27.9,1,7,124.6,39.0,,美浦 清水英,440(-4)
202605020902,15,3,5,ハクサンマンゲツ,牡3,57.0,佐々木,0:1:28.2,2,12,166.0,38.5,,美浦 菊川,466(-2)
202605020902,16,4,8,アイデアユー,牡3,57.0,ディー,0:1:29.7,9,4,8.1,41.6,,美浦 鹿戸,478(+2)
