,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010605,1,7,14,ナックホワイト,牝3,55.0,荻野極,0:1:47.8,,3,5.9,34.5,1-1-1,美浦 杉浦,474(-6)
202605010605,2,8,15,サムシングスイート,牝3,55.0,横山武,0:1:48.0,1.1/2,1,2.8,33.6,16-13-13,美浦 伊藤大,498(+4)
202605010605,3,3,6,カンティーナ,牝3,55.0,大野,0:1:48.0,クビ,6,24.5,34.3,3-4-4,美浦 堀内,466(+10)
202605010605,4,5,9,ララニューディー,牡3,57.0,佐々木,0:1:48.1,アタマ,4,8.1,34.4,4-5-4,美浦 大竹,510(0)
202605010605,5,3,5,アルカマル,牡3,57.0,杉原,0:1:48.2,3/4,8,44.5,33.6,13-13-14,美浦 青木,478(+18)
202605010605,6,5,10,ヤマメホープ,牡3,57.0,田辺,0:1:48.3,1/2,9,60.3,34.2,13-9-9,美浦 久保田,484(0)
202605010605,7,6,11,タイキアロハ,牡3,57.0,武藤,0:1:48.5,1.1/2,13,193.9,34.3,9-9-10,美浦 西田,496(+6)
202605010605,8,2,3,コスモアマデウス,牡3,57.0,柴田大,0:1:48.6,3/4,15,332.2,34.6,6-8-7,美浦 畠山,494(0)
202605010605,9,8,16,エコロゼット,牡3,57.0,菅原明,0:1:48.8,1.1/4,11,78.5,35.3,2-2-2,美浦 岩戸,442(+4)
202605010605,10,7,13,マッキュラシオン,牡3,57.0,原,0:1:49.0,1.1/4,10,65.6,35.5,6-2-2,美浦 武市,494(-4)
202605010605,11,6,12,デイズインザサン,牝3,55.0,吉田豊,0:1:49.1,1/2,16,354.9,35.2,6-6-6,美浦 小野,466(0)
202605010605,12,2,4,ブリリアンス,牡3,57.0,木幡巧,0:1:49.3,1,12,180.8,35.1,11-12-10,美浦 大和田,438(0)
202605010605,13,4,7,ヴォンサクレ,牡3,57.0,横山和,0:1:49.7,2.1/2,7,28.2,34.5,11-16-16,美浦 勢司,484(+4)
202605010605,14,1,2,ピッタンヌンムル,牝3,55.0,江田照,0:1:49.7,アタマ,14,257.4,35.7,4-6-7,美浦 伊藤大,398(-14)
202605010605,15,1,1,ダノンオンザビート,牡3,57.0,キング,0:1:50.2,3,2,2.9,35.9,9-9-10,美浦 堀,520(0)
202605010605,16,4,8,アエログラム,牡3,57.0,松山,0:1:50.5,1.3/4,5,10.4,35.4,13-15-15,美浦 菊沢,438(0)
