,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605020710,1,6,8,メリディアンスター,牡4,58.0,ディー,0:1:23.9,,1,2.9,35.0,,美浦 加藤征,490(0)
202605020710,2,5,6,ベラジオワールド,牡4,57.0,横山和,0:1:24.0,1,4,6.2,35.6,,美浦 伊藤大,494(-2)
202605020710,3,8,12,レーティッシュ,牡4,58.0,戸崎圭,0:1:24.1,1/2,2,3.4,35.4,,栗東 高橋一,522(-8)
202605020710,4,8,11,ポッドベル,牡4,58.0,横山武,0:1:24.2,1/2,3,6.1,35.2,,美浦 和田勇,476(-4)
202605020710,5,2,2,ドントゥザムーン,牡4,58.0,菅原明,0:1:24.5,1.1/2,6,15.2,36.3,,美浦 高木,470(+2)
202605020710,6,5,5,モリノアミーゴ,牝4,56.0,津村,0:1:25.0,3,9,49.5,35.8,,美浦 鈴木伸,460(+2)
202605020710,7,6,7,ホウオウゴールド,牡4,58.0,田辺,0:1:25.1,3/4,8,23.0,36.0,,美浦 栗田,480(+2)
202605020710,8,7,10,エンファサイズ,牡6,58.0,佐々木,0:1:25.2,1/2,11,101.2,36.5,,美浦 小笠,450(-8)
202605020710,9,3,3,マーゴットレーヴ,牝6,56.0,原,0:1:25.4,1,10,94.8,36.0,,美浦 伊坂,480(+4)
202605020710,10,7,9,アンクエンチャブル,セ5,58.0,三浦,0:1:26.0,3.1/2,5,10.7,37.6,,美浦 高柳瑞,524(-2)
202605020710,11,1,1,プライベートアイズ,牡4,58.0,丸田,0:1:26.2,1.1/2,7,21.8,37.2,,美浦 萩原,492(0)
202605020710,12,4,4,トーレ,牡5,58.0,松本,0:1:26.2,アタマ,12,152.3,37.9,,栗東 高橋亮,482(-2)
