,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010512,1,8,16,エルマーゴ,牡4,58.0,川田,0:1:33.6,,4,8.3,33.9,,美浦 加藤征,482(+6)
202605010512,2,2,3,レッドレナート,牡5,56.0,△長浜,0:1:33.9,1.3/4,8,17.6,34.1,,美浦 手塚久,500(+6)
202605010512,3,8,15,トロピカルティー,牝5,56.0,津村,0:1:34.0,1/2,11,61.1,33.7,,美浦 林,454(+6)
202605010512,4,1,2,ソニックライン,セ5,58.0,岩田康,0:1:34.2,1,7,13.2,34.1,,美浦 浅利,496(+2)
202605010512,5,7,14,トレヴィ,牝4,56.0,武豊,0:1:34.2,クビ,9,22.5,34.8,,美浦 木村,444(-10)
202605010512,6,1,1,ミエノフェアリー,牝4,56.0,菅原明,0:1:34.4,1,6,10.4,34.2,,美浦 古賀,420(+20)
202605010512,7,3,6,メランジェ,牝4,56.0,三浦,0:1:34.4,ハナ,10,26.4,34.4,,美浦 田中剛,452(0)
202605010512,8,5,10,ドルビナ,牡4,58.0,大野,0:1:34.4,ハナ,14,218.5,33.9,,美浦 杉浦,468(+18)
202605010512,9,5,9,シャンクス,牡4,58.0,荻野極,0:1:34.5,3/4,3,6.7,34.1,,美浦 森一,494(-8)
202605010512,10,6,11,マニス,牝4,53.0,▲上里,0:1:34.6,クビ,15,336.0,34.1,,美浦 畠山,396(-2)
202605010512,11,4,7,アルレッキーノ,セ4,58.0,ルメー,0:1:34.6,クビ,1,2.8,35.1,,美浦 国枝,478(+22)
202605010512,12,2,4,キューティリップ,牝4,56.0,横山武,0:1:34.7,1/2,2,5.7,34.5,,美浦 戸田,452(0)
202605010512,13,4,8,シークレットイスラ,牡5,55.0,▲遠藤,0:1:34.8,1/2,16,337.6,35.7,,美浦 辻,468(-2)
202605010512,14,3,5,チョングク,牡4,58.0,江田照,0:1:34.8,ハナ,13,193.4,34.7,,美浦 南田,486(-4)
202605010512,15,7,13,コア,牡4,58.0,佐々木,0:1:35.0,1.1/4,12,119.9,35.2,,美浦 相沢,496(-6)
202605010512,16,6,12,モティスフォント,牡4,58.0,キング,0:1:35.1,1/2,5,9.8,35.8,,美浦 田村,502(+8)
