,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010104,1,6,11,ユキノグラス,牡3,57.0,佐々木,0:1:27.7,,4,17.8,37.4,,美浦 小笠,450(0)
202605010104,2,5,10,デスサイズ,牡3,57.0,石川,0:1:28.1,2.1/2,3,4.4,37.7,,美浦 小手川,466(0)
202605010104,3,1,1,アトミックブレス,牡3,57.0,戸崎圭,0:1:28.5,2.1/2,1,2.2,37.9,,美浦 加藤征,518(0)
202605010104,4,3,5,アリハム,牡3,57.0,ルメー,0:1:28.6,クビ,2,3.0,37.1,,栗東 武幸,488(0)
202605010104,5,7,13,イアソンテソーロ,牡3,57.0,小林脩,0:1:28.8,1.1/4,5,22.7,38.1,,美浦 高橋文,484(0)
202605010104,6,2,4,ミツカネルナ,牝3,55.0,杉原,0:1:28.8,クビ,11,98.3,37.3,,美浦 鈴木伸,392(0)
202605010104,7,6,12,ヴェロシスタ,牡3,57.0,木幡巧,0:1:29.1,1.3/4,7,33.2,38.7,,美浦 池上,482(0)
202605010104,8,7,14,ガビーズメロディ,牡3,57.0,吉田豊,0:1:29.2,1/2,8,38.7,37.3,,美浦 伊坂,470(0)
202605010104,9,8,16,ジーティーヒラリ,牝3,55.0,木幡育,0:1:29.3,3/4,14,174.6,36.9,,美浦 加藤和,414(0)
202605010104,10,2,3,イゲマジャ,牡3,54.0,▲佐藤,0:1:29.4,1/2,15,176.4,37.1,,美浦 清水英,474(0)
202605010104,11,8,15,ヤマトスイフト,牝3,55.0,大野,0:1:29.4,クビ,9,51.9,38.7,,美浦 田村,486(0)
202605010104,12,1,2,マイラバーズ,牝3,55.0,岡村健,0:1:29.5,1/2,10,58.5,38.3,,栗東 角田,480(0)
202605010104,13,4,8,イッツオンリーラブ,牝3,55.0,伊藤,0:1:29.5,ハナ,13,161.7,37.7,,美浦 中川,388(0)
202605010104,14,4,7,ルスト,牡3,57.0,木幡初,0:1:30.5,6,12,113.4,39.3,,美浦 堀内,442(0)
202605010104,15,5,9,ジーティーミュウ,牝3,52.0,▲上里,0:1:31.8,8,16,234.5,39.4,,美浦 柄崎,392(0)
202605010104,16,3,6,カワイクテゴメン,牝3,53.0,△長浜,0:1:33.2,9,6,27.3,37.6,,美浦 田中勝,464(0)
