,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010704,1,4,7,ナムラダリア,牝3,55.0,原田和,0:1:39.1,,8,64.6,36.7,,美浦 蛯名利,446(0)
202605010704,2,2,3,ルーポ,牡3,57.0,ルメー,0:1:39.3,1.1/2,1,1.8,37.9,,栗東 小崎,478(0)
202605010704,3,6,11,イーグルロック,牡3,57.0,石川,0:1:39.6,1.3/4,3,5.7,37.4,,美浦 相沢,564(0)
202605010704,4,1,2,アイビーチーキー,牡3,57.0,西村淳,0:1:39.6,アタマ,6,24.1,37.9,,美浦 加藤士,484(0)
202605010704,5,7,14,レイズレガシー,牡3,57.0,菅原明,0:1:40.0,2.1/2,2,5.6,38.0,,美浦 高柳瑞,500(0)
202605010704,6,5,9,クロレ,牝3,55.0,戸崎圭,0:1:40.3,1.3/4,4,5.7,38.1,,栗東 福永,454(0)
202605010704,7,4,8,ロジシーザ,牡3,57.0,岩田康,0:1:41.1,5,5,19.9,39.3,,美浦 古賀,488(0)
202605010704,8,3,5,クリスタルビーチ,牡3,57.0,武藤,0:1:41.1,クビ,13,182.0,39.5,,美浦 和田郎,492(0)
202605010704,9,5,10,オケアノステソーロ,牡3,57.0,柴田大,0:1:41.6,3,14,190.6,39.6,,美浦 田中剛,472(0)
202605010704,10,2,4,インサラータ,牝3,55.0,三浦,0:1:41.6,クビ,7,37.2,39.0,,美浦 小笠,440(0)
202605010704,11,8,15,ライヴジントニック,牡3,54.0,▲上里,0:1:41.7,1/2,11,140.6,38.8,,美浦 尾形,544(0)
202605010704,12,3,6,ホウオウアワード,牡3,57.0,丸田,0:1:42.5,5,9,93.2,39.3,,美浦 奥村武,450(0)
202605010704,13,1,1,マネーマネー,牝3,55.0,原,0:1:43.0,3,10,104.6,39.9,,美浦 稲垣,400(0)
202605010704,14,8,16,ヒケヤイワフネ,牡3,54.0,▲遠藤,0:1:43.7,4,16,326.8,40.2,,美浦 高橋文,490(0)
202605010704,15,6,12,ベルテオドーラ,牝3,52.0,▲佐藤,0:1:43.8,3/4,12,173.0,41.9,,美浦 尾形,434(0)
202605010704,16,7,13,クインズサクラ,牝3,55.0,小林脩,0:1:44.1,2,15,193.7,40.9,,美浦 奥平,428(0)
