,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010612,1,1,1,クインズデネブ,牝5,56.0,菅原明,0:1:24.7,,4,8.0,35.2,8-8,美浦 小島,418(-4)
202605010612,2,7,13,モーニングマジック,牝4,56.0,三浦,0:1:24.7,アタマ,1,3.0,35.3,8-6,美浦 武藤,542(-10)
202605010612,3,5,9,ストーンズ,牡5,58.0,キング,0:1:25.0,1.3/4,2,5.9,36.1,3-3,栗東 友道,512(+12)
202605010612,4,6,12,ホウオウプレミア,牡7,58.0,岩田康,0:1:25.2,1.1/2,6,9.3,35.4,11-11,美浦 奥村武,492(0)
202605010612,5,3,6,ウィンダミア,牡7,58.0,津村,0:1:25.2,ハナ,10,46.0,36.6,2-1,美浦 林,476(+14)
202605010612,6,8,15,シーニックビュー,牡5,58.0,佐々木,0:1:25.3,1/2,8,15.4,36.6,1-2,美浦 金成,522(0)
202605010612,7,2,3,フィドルファドル,牝4,56.0,横山武,0:1:25.4,クビ,7,10.0,36.2,3-4,栗東 矢作,468(-6)
202605010612,8,2,4,ハリウッドブルース,牡5,58.0,木幡巧,0:1:25.9,3,11,66.0,35.9,14-14,栗東 浜田,474(+8)
202605010612,9,1,2,アオカミ,セ7,58.0,原田和,0:1:26.1,1,16,336.7,36.6,7-8,美浦 松山,482(+8)
202605010612,10,6,11,オンザスクエア,牝4,56.0,石橋脩,0:1:26.1,ハナ,12,114.0,35.8,15-16,美浦 上原佑,476(+10)
202605010612,11,5,10,サイモンソーラン,牡7,58.0,原,0:1:26.1,アタマ,13,161.3,35.9,15-15,美浦 勢司,498(+6)
202605010612,12,4,8,フミサウンド,牡6,58.0,荻野極,0:1:26.1,ハナ,9,42.7,37.0,5-4,美浦 鹿戸,458(-4)
202605010612,13,3,5,ウルスクローム,牡4,58.0,吉村,0:1:26.2,1/2,3,6.4,36.9,5-6,栗東 大橋,500(+16)
202605010612,14,8,16,マーゴットゲイン,牡4,58.0,北村友,0:1:26.3,1/2,5,8.2,36.5,11-11,美浦 伊坂,472(-4)
202605010612,15,4,7,マンノステータス,牡6,58.0,吉田豊,0:1:26.7,2.1/2,15,309.5,37.0,10-10,美浦 小野,542(+8)
202605010612,16,7,14,オリビアジュテーム,牝6,53.0,▲上里,0:1:27.0,2,14,280.2,37.2,11-11,美浦 西田,466(-2)
