,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202506010101,12,5,9,ビスケットマリー,牝3,55.0,柴田大知,0:1:14.8,4,131.9,10.0,420,[東] 和田雄二,1200,晴,ダート,良,2025年1月5日,未勝利,2022102984,01009
202506010101,13,8,16,カツノトゥウェルヴ,牝3,55.0,松岡正海,0:1:15.0,1.1/4,73.0,8.0,470,[東] 伊藤伸一,1200,晴,ダート,良,2025年1月5日,未勝利,2022101055,01085
202506010101,14,7,14,ノアファースト,牡3,57.0,武藤雅,0:1:15.0,ハナ,189.5,12.0,454,[東] 小笠倫弘,1200,晴,ダート,良,2025年1月5日,未勝利,2022102350,01169
202506010101,15,3,6,ニシノティターニア,牝3,55.0,池添謙一,0:1:15.2,1.1/4,75.8,9.0,424,[東] 上原博之,1200,晴,ダート,良,2025年1月5日,未勝利,2022107201,01032
202506010101,16,8,15,キャプティバ,牡3,57.0,黛弘人,0:1:15.6,2.1/2,556.3,16.0,492,[東] 佐藤吉勝,1200,晴,ダート,良,2025年1月5日,未勝利,2022103312,01109
202506010102,1,3,6,フィーリウス,牡3,57.0,木幡巧也,0:1:56.1,nan,7.3,3.0,492,[東] 手塚貴久,1800,晴,ダート,良,2025年1月5日,未勝利,2022105175,01162
202506010102,2,6,12,ロンパイア,牡3,57.0,戸崎圭太,0:1:56.1,アタマ,7.5,4.0,474,[東] 尾関知人,1800,晴,ダート,良,2025年1月5日,未勝利,2022103708,05386
202506010102,3,1,2,ブレトワルダ,牡3,57.0,丹内祐次,0:1:56.2,1/2,8.2,6.0,496,[東] 新開幸一,1800,晴,ダート,良,2025年1月5日,未勝利,2022102965,01091
202506010102,4,7,14,プロスペクトパーク,牡3,57.0,横山武史,0:1:56.5,1.3/4,7.8,5.0,504,[東] 高柳瑞樹,1800,晴,ダート,良,2025年1月5日,未勝利,2022105548,01170
202506010102,5,7,13,アイオリア,牡3,57.0,横山和生,0:1:57.4,5,2.3,1.0,520,[東] 奥村武,1800,晴,ダート,良,2025年1月5日,未勝利,2022104310,01140
202506010102,6,8,15,ルシード,牡3,57.0,野中悠太,0:1:57.6,1.1/4,19.8,7.0,512,[東] 田島俊明,1800,晴,ダート,良,2025年1月5日,未勝利,2022103592,01158
202506010102,7,4,8,ギンガエクスプレス,牡3,54.0,長浜鴻緒,0:1:57.7,1/2,179.8,11.0,532,[東] 加藤士津,1800,晴,ダート,良,2025年1月5日,未勝利,2022106161,01214
202506010102,8,8,16,バレアリックシー,牡3,57.0,菊沢一樹,0:1:57.7,アタマ,121.2,10.0,480,[東] 菊沢隆徳,1800,晴,ダート,良,2025年1月5日,未勝利,2022105358,01161
202506010102,9,5,9,シリウスライト,牡3,57.0,石橋脩,0:1:58.0,2,412.8,14.0,460,[東] 和田正一,1800,晴,ダート,良,2025年1月5日,未勝利,2022101042,01077
202506010102,10,2,4,ヴィジブルライト,牡3,57.0,マーカン,0:1:58.0,ハナ,5.2,2.0,486,[東] 和田正一,1800,晴,ダート,良,2025年1月5日,未勝利,2022104860,05626
202506010102,11,6,11,クラウンジュエル,牡3,57.0,松岡正海,0:1:58.1,クビ,336.5,13.0,478,[東] 尾関知人,1800,晴,ダート,良,2025年1月5日,未勝利,2022101812,01085
202506010102,12,3,5,アイスヴィレッジ,牡3,57.0,菅原明良,0:1:58.2,1/2,57.0,8.0,490,[東] 鈴木慎太,1800,晴,ダート,良,2025年1月5日,未勝利,2022103702,01179
202506010102,13,4,7,アタックスリー,牡3,57.0,柴田大知,0:2:00.3,大,468.3,16.0,456,[東] 和田雄二,1800,晴,ダート,良,2025年1月5日,未勝利,2022104113,01009
202506010102,14,1,1,レイラインシチー,牡3,57.0,佐々木大,0:2:00.9,3.1/2,59.1,9.0,466,[東] 伊藤圭三,1800,晴,ダート,良,2025年1月5日,未勝利,2022103790,01197
202506010102,15,2,3,ブレイクバウンズ,牡3,57.0,伊藤工真,0:2:01.1,1.1/2,283.0,12.0,484,[東] 林徹,1800,晴,ダート,良,2025年1月5日,未勝利,2022105592,01119
202506010102,16,5,10,ジュンアベリアシノ,牡3,57.0,黛弘人,0:2:09.4,大,435.4,15.0,460,[東] 伊坂重信,1800,晴,ダート,良,2025年1月5日,未勝利,2022104406,01109
202506010103,1,6,12,タマモトリノ,牡3,57.0,大野拓弥,0:1:56.9,nan,8.9,5.0,488,[東] 辻哲英,1800,晴,ダート,良,2025年1月5日,新馬,2022106199,01096
202506010103,2,4,7,ホウオウサムレット,牡3,57.0,マーカン,0:1:57.2,1.3/4,2.5,1.0,452,[東] 田中博康,1800,晴,ダート,良,2025年1月5日,新馬,2022104969,05626
202506010103,3,8,16,ヌンボラ,牝3,52.0,石神深道,0:1:58.3,7,98.2,12.0,466,[東] 深山雅史,1800,晴,ダート,良,2025年1月5日,新馬,2022102291,01209
202506010103,4,8,15,フローラルデザイン,牝3,55.0,北村宏司,0:1:58.6,1.3/4,24.2,7.0,452,[東] 畠山吉宏,1800,晴,ダート,良,2025年1月5日,新馬,2022105308,01043
202506010103,5,7,13,ジロラータ,牡3,57.0,吉田豊,0:1:58.6,クビ,6.2,3.0,472,[東] 久保田貴,1800,晴,ダート,良,2025年1月5日,新馬,2022105347,00733
202506010103,6,2,3,モリノハーバー,牝3,51.0,小林美駒,0:1:58.8,1.1/4,29.2,8.0,484,[東] 鈴木伸尋,1800,晴,ダート,良,2025年1月5日,新馬,2022105752,01206
202506010103,7,2,4,ニシノジョバンニ,牡3,57.0,池添謙一,0:1:58.9,3/4,44.2,9.0,548,[東] 矢嶋大樹,1800,晴,ダート,良,2025年1月5日,新馬,2022106158,01032
202506010103,8,1,1,アズユーライク,牝3,55.0,戸崎圭太,0:1:59.0,アタマ,4.8,2.0,466,[西] 西園翔太,1800,晴,ダート,良,2025年1月5日,新馬,2022101767,05386
202506010103,9,6,11,ウィンターサン,牝3,55.0,佐々木大,0:1:59.6,4,7.5,4.0,454,[東] 加藤征弘,1800,晴,ダート,良,2025年1月5日,新馬,2022101649,01197
202506010103,10,7,14,ヴァルトバーデン,牡3,57.0,宮崎北斗,0:1:59.9,1.3/4,114.0,13.0,484,[東] 嘉藤貴行,1800,晴,ダート,良,2025年1月5日,新馬,2022101548,01118
202506010103,11,5,9,ホロヨイマンゲツ,牡3,57.0,内田博幸,0:2:00.6,4,151.8,15.0,500,[東] 深山雅史,1800,晴,ダート,良,2025年1月5日,新馬,2022103464,00422
202506010103,12,3,5,ゴールドパートナー,牡3,57.0,横山和生,0:2:01.1,3,11.5,6.0,470,[東] 嘉藤貴行,1800,晴,ダート,良,2025年1月5日,新馬,2022106842,01140
202506010103,13,5,10,スイープビクトリー,牡3,57.0,伊藤工真,0:2:01.4,1.3/4,147.2,14.0,444,[東] 林徹,1800,晴,ダート,良,2025年1月5日,新馬,2022105997,01119
202506010103,14,4,8,ブルーラジカル,牡3,57.0,野中悠太,0:2:01.6,1,76.7,11.0,466,[東] 菊川正達,1800,晴,ダート,良,2025年1月5日,新馬,2022102672,01158
202506010103,15,1,2,オンクラウドナイン,牡3,57.0,藤岡佑介,0:2:01.8,1.1/4,73.2,10.0,520,[東] 和田正一,1800,晴,ダート,良,2025年1月5日,新馬,2022106754,01093
202506010103,16,3,6,ニシノステディミキ,牝3,55.0,岩部純二,0:2:04.2,大,233.6,16.0,466,[東] 加藤和宏,1800,晴,ダート,良,2025年1月5日,新馬,2022100553,00726
202506010104,1,1,1,ロードブレイズ,牡4,57.0,横山和生,0:2:36.0,nan,5.7,2.0,506,[東] 稲垣幸雄,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021100162,01140
202506010104,2,4,8,コスモジンバック,牡4,57.0,石橋脩,0:2:36.0,クビ,17.0,6.0,484,[東] 相沢郁,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021106797,01077
202506010104,3,4,7,トゥザヒロイン,牝6,56.0,大野拓弥,0:2:36.8,5,50.2,10.0,540,[東] 辻哲英,2400,晴,ダート,良,2025年1月5日,1勝クラス,2019105314,01096
202506010104,4,3,6,ジーティーアグリム,牝4,55.0,藤岡佑介,0:2:36.9,1/2,218.0,15.0,544,[東] 奥平雅士,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021104574,01093
202506010104,5,5,10,オウケンシルヴァー,牡4,57.0,原田和真,0:2:36.9,アタマ,25.6,8.0,500,[東] 松永康利,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021103017,01143
202506010104,6,2,3,トゥルース,牡5,58.0,菊沢一樹,0:2:36.9,ハナ,123.8,13.0,516,[東] 金成貴史,2400,晴,ダート,良,2025年1月5日,1勝クラス,2020104479,01161
202506010104,7,5,9,マコタイガ,牡4,57.0,吉田豊,0:2:37.0,クビ,7.9,3.0,516,[東] 小野次郎,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021101356,00733
202506010104,8,3,5,シーリュウシー,牡4,57.0,横山武史,0:2:37.3,2,1.8,1.0,504,[西] 岡田稲男,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021106180,01170
202506010104,9,2,4,ダノンペドロ,セ5,58.0,マーカン,0:2:37.5,1.1/4,13.7,5.0,478,[西] 寺島良,2400,晴,ダート,良,2025年1月5日,1勝クラス,2020103453,05626
202506010104,10,7,13,パッカパッカブー,牡4,57.0,松岡正海,0:2:37.9,2.1/2,49.9,9.0,494,[東] 堀内岳志,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021102969,01085
202506010104,11,7,14,アスプリージャ,牡4,57.0,丹内祐次,0:2:38.0,1/2,21.4,7.0,480,[東] 中舘英二,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021100761,01091
202506010104,12,8,16,サトノレイズ,牡4,57.0,戸崎圭太,0:2:38.3,2,10.3,4.0,474,[東] 萩原清,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021104961,05386
202506010104,13,1,2,ブレイヴアロウ,牡5,58.0,佐々木大,0:2:38.5,1.1/4,75.0,11.0,502,[東] 辻哲英,2400,晴,ダート,良,2025年1月5日,1勝クラス,2020103118,01197
202506010104,14,8,15,デリシュレーヌ,牝7,56.0,ドイル,0:2:38.8,1.1/2,95.1,12.0,498,[東] 高橋文雅,2400,晴,ダート,良,2025年1月5日,1勝クラス,2018101497,05625
202506010104,15,6,11,トゥラムプラッツ,牡4,57.0,木幡育也,0:2:39.6,5,354.8,16.0,490,[東] 高橋文雅,2400,晴,ダート,良,2025年1月5日,1勝クラス,2021101927,01167
202506010104,16,6,12,オブシディアン,牡5,54.0,小林美駒,0:2:40.8,7,126.8,14.0,534,[東] 武藤善則,2400,晴,ダート,良,2025年1月5日,1勝クラス,2020100307,01206
202506010105,1,3,6,フィールドノート,牡3,57.0,マーカン,0:1:34.3,nan,7.2,3.0,450,[東] 木村哲也,1600,晴,芝,良,2025年1月5日,未勝利,2022107186,05626
202506010105,2,6,11,ルトンワージ,牡3,57.0,斎藤新,0:1:34.4,1/2,5.1,2.0,446,[東] 斎藤誠,1600,晴,芝,良,2025年1月5日,未勝利,2022104560,01178
202506010105,3,3,5,エンゲルシュピール,牝3,55.0,横山和生,0:1:34.6,1.1/4,12.3,6.0,448,[東] 田村康仁,1600,晴,芝,良,2025年1月5日,未勝利,2022102400,01140
202506010105,4,2,3,ガジュノリホワイト,牡3,57.0,丹内祐次,0:1:34.6,クビ,9.0,5.0,454,[東] 尾形和幸,1600,晴,芝,良,2025年1月5日,未勝利,2022101730,01091
202506010105,5,4,7,マイネルレクエルド,牡3,57.0,津村明秀,0:1:35.1,3,21.4,8.0,472,[東] 田島俊明,1600,晴,芝,良,2025年1月5日,未勝利,2022106829,01092
202506010105,6,8,16,カーヌスティ,牡3,57.0,佐々木大,0:1:35.3,3/4,7.4,4.0,496,[東] 蛯名正義,1600,晴,芝,良,2025年1月5日,未勝利,2022103639,01197
202506010105,7,5,10,エメラルドラグーン,牡3,57.0,岩部純二,0:1:35.4,3/4,576.2,16.0,472,[東] 伊藤伸一,1600,晴,芝,良,2025年1月5日,未勝利,2022106423,00726
202506010105,8,2,4,ニシノコイネガイ,牝3,55.0,菊沢一樹,0:1:35.4,ハナ,230.5,11.0,432,[東] 伊坂重信,1600,晴,芝,良,2025年1月5日,未勝利,2022100677,01161
202506010105,9,1,1,ニシノコイブミ,牝3,55.0,菅原明良,0:1:35.4,ハナ,2.2,1.0,428,[東] 西田雄一,1600,晴,芝,良,2025年1月5日,未勝利,2022100400,01179
202506010105,10,6,12,シベリアンデネブ,牡3,57.0,松岡正海,0:1:35.5,3/4,126.3,9.0,490,[東] 水野貴広,1600,晴,芝,良,2025年1月5日,未勝利,2022101064,01085
202506010105,11,4,8,キャピタルプレイン,牝3,55.0,横山武史,0:1:35.7,1.1/2,13.9,7.0,446,[東] 千葉直人,1600,晴,芝,良,2025年1月5日,未勝利,2022106676,01170
202506010105,12,8,15,フレンドシルバー,牝3,52.0,佐藤翔馬,0:1:35.9,1.1/4,356.1,14.0,460,[東] 南田美知,1600,晴,芝,良,2025年1月5日,未勝利,2022100256,01207
202506010105,13,7,13,メロンパンマニア,牡3,57.0,柴田大知,0:1:36.1,1.1/4,293.4,12.0,466,[東] 和田雄二,1600,晴,芝,良,2025年1月5日,未勝利,2022102679,01009
202506010105,14,7,14,ゼンブママノセイ,牝3,55.0,木幡初也,0:1:36.4,2,140.8,10.0,400,[東] 深山雅史,1600,晴,芝,良,2025年1月5日,未勝利,2022102857,01153
202506010105,15,1,2,エンジェライト,牝3,52.0,石神深道,0:1:36.5,1/2,528.4,15.0,386,[東] 加藤和宏,1600,晴,芝,良,2025年1月5日,未勝利,2022103411,01209
202506010105,16,5,9,タギマサダス,セ3,55.0,小林脩斗,0:1:37.4,5,313.8,13.0,410,[東] 青木孝文,1600,晴,芝,良,2025年1月5日,未勝利,2022107067,01183
202506010106,1,2,4,ノクターン,牝3,55.0,横山武史,0:2:01.9,nan,2.0,1.0,474,[東] 木村哲也,2000,晴,芝,良,2025年1月5日,新馬,2022105118,01170
202506010106,2,4,8,ラッキーロジータ,牝3,55.0,ドイル,0:2:02.3,2,10.3,3.0,478,[東] 相沢郁,2000,晴,芝,良,2025年1月5日,新馬,2022102918,05625
202506010106,3,7,15,トーセンリバーブ,牝3,55.0,菊沢一樹,0:2:02.4,3/4,114.7,16.0,466,[東] 菊沢隆徳,2000,晴,芝,良,2025年1月5日,新馬,2022105668,01161
202506010106,4,5,10,ヴォイスオブゼウス,牡3,57.0,吉田豊,0:2:02.4,アタマ,35.6,11.0,468,[西] 矢作芳人,2000,晴,芝,良,2025年1月5日,新馬,2022105822,00733
202506010106,5,6,11,ピュルテ,牝3,55.0,嶋田純次,0:2:02.7,1.1/2,58.1,14.0,428,[東] 手塚貴久,2000,晴,芝,良,2025年1月5日,新馬,2022101455,01134
202506010106,6,6,12,ミクニインスパイア,牡3,57.0,佐々木大,0:2:02.7,クビ,13.9,5.0,512,[東] 林徹,2000,晴,芝,良,2025年1月5日,新馬,2022106120,01197
202506010106,7,7,13,ミスターボビー,牡3,57.0,荻野極,0:2:03.3,4,28.5,8.0,462,[東] 栗田徹,2000,晴,芝,良,2025年1月5日,新馬,2022107362,01160
202506010106,8,1,1,レイーナアスール,牝3,55.0,武藤雅,0:2:03.4,1/2,57.3,13.0,476,[東] 武藤善則,2000,晴,芝,良,2025年1月5日,新馬,2022103441,01169
202506010106,9,7,14,ニシノイッキサス,牡3,57.0,池添謙一,0:2:04.0,3.1/2,40.3,12.0,446,[東] 村田一誠,2000,晴,芝,良,2025年1月5日,新馬,2022102221,01032
202506010106,10,4,7,キングズトゥルー,牡3,57.0,菅原明良,0:2:04.5,3,14.4,6.0,452,[東] 大竹正博,2000,晴,芝,良,2025年1月5日,新馬,2022103510,01179
202506010106,11,5,9,カレラエンブレマ,牡3,57.0,マーカン,0:2:04.5,クビ,6.3,2.0,518,[東] 田村康仁,2000,晴,芝,良,2025年1月5日,新馬,2022105085,05626
202506010106,12,8,17,ダブルドラゴン,牡3,55.0,小林脩斗,0:2:04.8,1.1/2,167.9,17.0,520,[東] 伊藤大士,2000,晴,芝,良,2025年1月5日,新馬,2022103314,01183
202506010106,13,3,6,エリジブル,牡3,54.0,長浜鴻緒,0:2:04.9,1/2,16.6,7.0,490,[東] 上原博之,2000,晴,芝,良,2025年1月5日,新馬,2022106403,01214
202506010106,14,8,18,ポートタウランガ,牝3,52.0,石田拓郎,0:2:05.0,1,225.5,18.0,474,[東] 嘉藤貴行,2000,晴,芝,良,2025年1月5日,新馬,2022103847,01203
202506010106,15,3,5,ボスポラス,牡3,57.0,石橋脩,0:2:05.2,1.1/4,98.5,15.0,452,[東] 和田正一,2000,晴,芝,良,2025年1月5日,新馬,2022106331,01077
202506010106,16,8,16,パブリックスフィア,牡3,57.0,北村宏司,0:2:05.3,クビ,35.1,10.0,458,[東] 奥村武,2000,晴,芝,良,2025年1月5日,新馬,2022105408,01043
202506010106,17,1,2,オーロプロサングエ,牡3,57.0,杉原誠人,0:2:06.5,7,31.9,9.0,486,[東] 伊藤大士,2000,晴,芝,良,2025年1月5日,新馬,2022101726,01135
202506010106,中,2,3,アミドゥクール,牡3,57.0,横山和生,nan,nan,11.2,4.0,522,[東] 尾関知人,2000,晴,芝,良,2025年1月5日,新馬,2022105713,01140
202506010107,1,8,16,アンブロジアーナ,牝6,53.0,長浜鴻緒,0:1:55.0,nan,30.8,9.0,432,[東] 上原博之,1800,晴,ダート,良,2025年1月5日,1勝クラス,2019100620,01214
202506010107,2,3,5,ビップレーヌ,牝4,55.0,横山武史,0:1:55.0,アタマ,7.9,4.0,474,[東] 高柳瑞樹,1800,晴,ダート,良,2025年1月5日,1勝クラス,2021100886,01170
202506010107,3,4,8,マフィン,牝4,52.0,石神深道,0:1:55.1,1/2,65.5,13.0,414,[東] 大和田成,1800,晴,ダート,良,2025年1月5日,1勝クラス,2021101219,01209
202506010107,4,2,3,イラーナ,牝4,55.0,津村明秀,0:1:55.2,1/2,5.7,3.0,434,[東] 林徹,1800,晴,ダート,良,2025年1月5日,1勝クラス,2021107166,01092
202506010107,5,6,12,ミラクルキャッツ,牝5,56.0,佐々木大,0:1:55.4,1,3.2,1.0,462,[東] 堀宣行,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020103676,01197
202506010107,6,5,10,ラジエル,牝6,56.0,杉原誠人,0:1:55.5,3/4,31.1,10.0,452,[東] 嘉藤貴行,1800,晴,ダート,良,2025年1月5日,1勝クラス,2019105457,01135
202506010107,7,6,11,ヒラリーステップ,牝5,56.0,丹内祐次,0:1:55.6,クビ,12.5,6.0,492,[東] 天間昭一,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020100652,01091
202506010107,8,7,14,グランコネクシオン,牝4,55.0,木幡巧也,0:1:55.7,1/2,25.9,8.0,436,[東] 畠山吉宏,1800,晴,ダート,良,2025年1月5日,1勝クラス,2021105123,01162
202506010107,9,3,6,アステロイドメア,牝5,56.0,マーカン,0:1:55.7,ハナ,5.2,2.0,502,[東] 武市康男,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020101709,05626
202506010107,10,8,15,チャイボーグ,牝5,56.0,石川裕紀,0:1:55.9,1.1/4,270.6,16.0,504,[東] 的場均,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020104778,01150
202506010107,11,5,9,オランジー,牝5,56.0,内田博幸,0:1:55.9,クビ,145.0,15.0,460,[東] 青木孝文,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020103375,00422
202506010107,12,7,13,ヤエベニシダレ,牝5,56.0,丸山元気,0:1:56.1,3/4,36.9,12.0,466,[西] 梅田智之,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020101077,01127
202506010107,13,1,2,レシェルドランジュ,牝4,55.0,北村宏司,0:1:56.5,2.1/2,31.3,11.0,456,[東] 伊藤大士,1800,晴,ダート,良,2025年1月5日,1勝クラス,2021105386,01043
202506010107,14,4,7,アルヴィエンヌ,牝5,56.0,戸崎圭太,0:1:56.8,1.1/2,8.1,5.0,480,[東] 林徹,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020103225,05386
202506010107,15,1,1,ドリームクルーズ,牝4,55.0,松岡正海,0:1:57.1,2,17.7,7.0,490,[東] 戸田博文,1800,晴,ダート,良,2025年1月5日,1勝クラス,2021104899,01085
202506010107,16,2,4,ファイブセンス,牝5,56.0,吉田豊,0:1:58.0,5,105.1,14.0,462,[東] 高橋文雅,1800,晴,ダート,良,2025年1月5日,1勝クラス,2020101550,00733
202506010108,1,6,11,レオテミス,牝4,53.0,石田拓郎,0:1:07.1,nan,4.2,2.0,490,[西] 高柳大輔,1200,晴,芝,良,2025年1月5日,2勝クラス,2021101576,01203
202506010108,2,6,12,マキアージュ,牝6,52.0,小林美駒,0:1:07.5,2.1/2,12.2,6.0,458,[東] 菊川正達,1200,晴,芝,良,2025年1月5日,2勝クラス,2019102747,01206
202506010108,3,8,16,トーラスシャイン,牡4,58.0,藤岡佑介,0:1:07.9,2,6.7,3.0,474,[西] 田中克典,1200,晴,芝,良,2025年1月5日,2勝クラス,2021101654,01093
202506010108,4,3,6,ヒラボクミニー,牝4,56.0,横山武史,0:1:08.0,1/2,7.4,4.0,472,[東] 村田一誠,1200,晴,芝,良,2025年1月5日,2勝クラス,2021103005,01170
202506010108,5,2,4,ダークンストーミー,牡5,58.0,江田照男,0:1:08.0,クビ,313.3,16.0,454,[東] 小笠倫弘,1200,晴,芝,良,2025年1月5日,2勝クラス,2020100656,00689
202506010108,6,5,9,トリップトゥムーン,牡6,57.0,横山琉人,0:1:08.2,1,273.2,15.0,460,[東] 粕谷昌央,1200,晴,芝,良,2025年1月5日,2勝クラス,2019103193,01192
202506010108,7,2,3,スティールブルー,牝4,56.0,マーカン,0:1:08.2,アタマ,2.9,1.0,440,[東] 宗像義忠,1200,晴,芝,良,2025年1月5日,2勝クラス,2021105888,05626
202506010108,8,4,8,モズトキキ,牝4,56.0,菅原明良,0:1:08.2,クビ,11.0,5.0,552,[西] 村山明,1200,晴,芝,良,2025年1月5日,2勝クラス,2021102914,01179
202506010108,9,7,14,ジャガード,牡7,58.0,吉田豊,0:1:08.4,1.1/4,126.5,13.0,426,[東] 和田雄二,1200,晴,芝,良,2025年1月5日,2勝クラス,2018103485,00733
202506010108,10,4,7,スピリットガイド,セ4,58.0,戸崎圭太,0:1:08.5,1/2,13.6,7.0,526,[東] 手塚貴久,1200,晴,芝,良,2025年1月5日,2勝クラス,2021110021,05386
202506010108,11,1,1,ベルウッドブラボー,牡6,58.0,柴田大知,0:1:08.6,クビ,47.6,10.0,470,[東] 和田雄二,1200,晴,芝,良,2025年1月5日,2勝クラス,2019103806,01009
202506010108,12,1,2,ルカン,牝5,56.0,石川裕紀,0:1:08.6,クビ,103.7,12.0,410,[西] 藤野健太,1200,晴,芝,良,2025年1月5日,2勝クラス,2020102563,01150
202506010108,13,5,10,アコルダール,牝7,56.0,丹内祐次,0:1:08.7,クビ,87.1,11.0,464,[西] 西園翔太,1200,晴,芝,良,2025年1月5日,2勝クラス,2018106145,01091
202506010108,14,7,13,ディオアステリア,牝6,56.0,横山和生,0:1:08.8,3/4,43.5,9.0,488,[東] 小野次郎,1200,晴,芝,良,2025年1月5日,2勝クラス,2019104356,01140
202506010108,15,3,5,アイルドリアン,牝4,56.0,ドイル,0:1:09.1,2,16.1,8.0,498,[西] 音無秀孝,1200,晴,芝,良,2025年1月5日,2勝クラス,2021105605,05625
202506010108,16,8,15,クインズコスモス,牝6,53.0,長浜鴻緒,0:1:09.7,3.1/2,140.0,14.0,452,[東] 加藤士津,1200,晴,芝,良,2025年1月5日,2勝クラス,2019106707,01214
202506010109,1,8,15,ピュアキアン,牡4,57.0,吉田豊,0:1:52.6,nan,13.8,5.0,508,[東] 竹内正洋,1800,晴,ダート,良,2025年1月5日,3勝クラス,2021107001,00733
202506010109,2,8,16,アスクビックスター,牡6,58.0,黛弘人,0:1:52.7,1/2,118.7,13.0,480,[西] 矢作芳人,1800,晴,ダート,良,2025年1月5日,3勝クラス,2019106414,01109
202506010109,3,5,10,ジョージテソーロ,牡4,57.0,菅原明良,0:1:52.9,1.1/4,21.7,6.0,480,[東] 嘉藤貴行,1800,晴,ダート,良,2025年1月5日,3勝クラス,2021102078,01179
202506010109,4,1,1,スノーグレース,牝6,56.0,マーカン,0:1:52.9,クビ,39.1,11.0,486,[東] 中舘英二,1800,晴,ダート,良,2025年1月5日,3勝クラス,2019105185,05626
202506010109,5,7,13,テーオーパスワード,牡4,57.0,戸崎圭太,0:1:53.0,1/2,3.0,1.0,490,[西] 高柳大輔,1800,晴,ダート,良,2025年1月5日,3勝クラス,2021102236,05386
202506010109,6,5,9,ロジアデレード,牡4,57.0,野中悠太,0:1:53.3,1.3/4,5.8,4.0,506,[東] 稲垣幸雄,1800,晴,ダート,良,2025年1月5日,3勝クラス,2021105360,01158
202506010109,7,7,14,マンマリアーレ,牝5,56.0,荻野極,0:1:53.4,3/4,4.7,3.0,476,[東] 高木登,1800,晴,ダート,良,2025年1月5日,3勝クラス,2020100761,01160
202506010109,8,4,7,オンザライン,セ7,58.0,丸山元気,0:1:53.4,アタマ,34.7,10.0,466,[東] 大和田成,1800,晴,ダート,良,2025年1月5日,3勝クラス,2018104646,01127
